# BUSCO version is: 5.4.3 
# The lineage dataset is:  (Creation date: 2020-09-10, number of genomes: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
78143at71240	Duplicated	chr05_2	18803818	18834314	+	529.3	325
78143at71240	Duplicated	chr05_3	42386344	42419085	+	455.0	325
78143at71240	Duplicated	chr05_4	20176269	20206684	+	460.8	325
78210at71240	Complete	chr02_4	16911282	16916934	+	771.8	437
78329at71240	Duplicated	chr09_0	19733577	19738297	+	726.2	359
78329at71240	Duplicated	chr09_1	46994718	46999430	+	722.9	359
78453at71240	Duplicated	chr07_1	18215	20902	-	745.9	365
78453at71240	Duplicated	chr07_2	18215	20902	-	745.9	365
78453at71240	Duplicated	chr07_3	18215	20902	-	745.9	365
78453at71240	Duplicated	chr07_4	613352	616041	-	745.5	365
78542at71240	Duplicated	chr03_1	17450032	17463772	-	540.1	391
78542at71240	Duplicated	chr03_3	11608747	11622268	+	546.3	390
78542at71240	Duplicated	chr03_4	23035718	23049277	-	539.2	390
78613at71240	Duplicated	chr11_0	12843395	12852815	+	626.8	367
78613at71240	Duplicated	chr11_1	17175918	17185391	+	627.3	368
78613at71240	Duplicated	chr11_3	18051904	18061479	+	625.8	367
78787at71240	Duplicated	chr04_1	29253754	29256510	+	532.9	305
78787at71240	Duplicated	chr04_2	31537611	31540447	+	555.9	302
78787at71240	Duplicated	chr04_3	29713511	29716308	+	531.9	302
78787at71240	Duplicated	chr04_4	24624947	24627783	+	555.9	302
78940at71240	Duplicated	chr01_1	46612265	46620712	+	640.4	335
78940at71240	Duplicated	chr01_4	42719650	42728485	+	639.1	336
79006at71240	Complete	chr08_2	18249572	18254844	+	771.0	501
79238at71240	Duplicated	chr02_0	25249582	25280437	+	522.2	284
79238at71240	Duplicated	chr02_1	14588110	14620157	+	523.2	284
79238at71240	Duplicated	chr02_2	26306151	26338581	+	524.1	284
79333at71240	Duplicated	chr04_1	27217375	27220047	+	486.2	264
79333at71240	Duplicated	chr04_2	29799367	29801992	+	481.9	264
79333at71240	Duplicated	chr04_3	28129992	28132617	+	481.9	264
79425at71240	Duplicated	chr01_1	58321264	58334622	-	547.9	308
79425at71240	Duplicated	chr01_2	41535865	41549223	-	547.9	308
79425at71240	Duplicated	chr01_3	42893580	42906970	-	547.5	308
79425at71240	Duplicated	chr01_4	51435975	51449365	-	547.5	308
79492at71240	Duplicated	chr01_1	41382461	41388595	+	255.3	259
79492at71240	Duplicated	chr01_1	58875325	58881466	-	255.9	255
79492at71240	Duplicated	chr01_2	25703955	25710082	+	255.5	258
79492at71240	Duplicated	chr01_2	42089926	42096067	-	255.9	255
79492at71240	Duplicated	chr01_3	19244297	19250438	+	255.9	255
79499at71240	Duplicated	chr11_0	5720967	5743113	-	721.2	432
79499at71240	Duplicated	chr11_4	26626417	26656386	-	745.6	462
79523at71240	Duplicated	chr07_1	34746780	34750143	-	366.6	430
79523at71240	Duplicated	chr07_2	27176404	27179418	-	367.9	432
79523at71240	Duplicated	chr07_4	40865221	40868232	-	364.6	425
79747at71240	Complete	chr05_4	3650346	3656244	-	543.7	325
79752at71240	Duplicated	chr01_0	27604264	27605523	+	718.8	337
79752at71240	Duplicated	chr01_1	39860641	39861900	+	716.0	337
79753at71240	Duplicated	chr04_1	16460608	16461848	+	513.1	308
79753at71240	Duplicated	chr08_2	18291652	18295583	+	559.2	310
79769at71240	Duplicated	chr12_0	8938627	8944340	-	604.5	326
79769at71240	Duplicated	chr12_1	49096168	49101300	-	601.9	326
79769at71240	Duplicated	chr12_4	34914181	34919894	-	604.5	326
79897at71240	Duplicated	chr07_1	2067994	2080428	+	590.2	320
79897at71240	Duplicated	chr07_2	2344018	2348671	+	547.9	327
79897at71240	Duplicated	chr07_3	3713340	3717637	+	515.7	320
79897at71240	Duplicated	chr07_4	3217285	3229673	+	590.7	320
79901at71240	Duplicated	chr01_0	28576679	28578361	+	589.0	308
79901at71240	Duplicated	chr01_3	18578840	18580539	+	578.8	308
79901at71240	Duplicated	chr01_4	37748590	37750289	+	578.8	308
80028at71240	Complete	chr08_4	18789057	18791825	+	639.4	323
80033at71240	Complete	chr06_0	17761653	17766684	-	679.6	314
80207at71240	Duplicated	chr02_1	10406617	10410004	+	457.9	318
80207at71240	Duplicated	chr02_2	22302939	22306394	+	472.4	318
80207at71240	Duplicated	chr02_3	20276171	20279558	+	457.9	318
80207at71240	Duplicated	chr02_4	13035715	13039083	+	473.5	318
80211at71240	Duplicated	chr09_1	41076043	41089669	+	665.6	331
80211at71240	Duplicated	chr09_2	7815640	7829266	+	665.6	331
80211at71240	Duplicated	chr09_3	12358585	12374196	+	665.8	331
80211at71240	Duplicated	chr09_4	14463022	14476621	+	665.9	331
80448at71240	Duplicated	chr03_1	13763964	13766621	+	671.5	388
80448at71240	Duplicated	chr03_3	7688473	7691111	+	672.2	386
80448at71240	Duplicated	chr03_4	19463182	19465847	+	670.1	388
80484at71240	Duplicated	chr01_0	36426654	36431112	-	537.3	290
80484at71240	Duplicated	chr01_1	48102650	48107092	-	538.0	290
80484at71240	Duplicated	chr01_3	27821922	27831547	-	538.7	290
80521at71240	Duplicated	chr08_0	21014430	21028243	+	607.7	333
80521at71240	Duplicated	chr08_0	21274333	21286770	+	547.8	333
80586at71240	Duplicated	chr04_1	28983112	28988565	-	451.8	322
80586at71240	Duplicated	chr04_4	24373128	24378568	-	454.0	322
80608at71240	Duplicated	chr08_1	15282541	15283899	-	661.7	352
80608at71240	Duplicated	chr08_1	15313685	15315007	-	664.4	352
80608at71240	Duplicated	chr08_2	16424642	16425964	-	665.2	352
80608at71240	Duplicated	chr08_2	16449155	16450477	-	665.2	352
80608at71240	Duplicated	chr08_3	15068109	15069431	-	665.2	352
80608at71240	Duplicated	chr08_3	15092622	15093944	-	665.2	352
80608at71240	Duplicated	chr08_4	19313041	19314363	-	664.4	352
80653at71240	Complete	chr03_4	4139445	4153620	+	550.1	334
80746at71240	Duplicated	chr04_1	27412949	27416307	+	564.7	340
80746at71240	Duplicated	chr04_2	29990720	29994085	+	562.1	340
80746at71240	Duplicated	chr04_3	28322015	28325363	+	560.8	340
80746at71240	Duplicated	chr04_4	23648404	23651767	+	559.6	340
80796at71240	Duplicated	chr12_2	46277197	46279200	+	763.7	428
80796at71240	Duplicated	chr12_3	42754351	42756337	+	762.1	428
80865at71240	Duplicated	chr09_2	352737	358914	+	438.6	323
80865at71240	Duplicated	chr09_3	1072084	1077939	+	481.4	323
80865at71240	Duplicated	chr09_3	1217005	1223131	+	453.6	323
80865at71240	Duplicated	chr09_4	1438449	1444324	+	484.2	323
80960at71240	Duplicated	chr09_0	5410363	5417629	-	781.7	419
80960at71240	Duplicated	chr09_0	6161236	6166486	-	819.3	421
80960at71240	Duplicated	chr09_2	3219945	3227211	-	781.7	419
80960at71240	Duplicated	chr09_4	3797575	3806213	-	780.7	419
80977at71240	Duplicated	chr02_0	26771700	26776675	+	679.2	359
80977at71240	Duplicated	chr02_2	27311026	27316022	+	678.1	359
80977at71240	Duplicated	chr02_3	23887645	23892636	+	677.2	359
81297at71240	Complete	chr09_1	25891487	25892905	-	343.8	320
81322at71240	Duplicated	chr05_1	2014988	2020690	+	612.2	422
81322at71240	Duplicated	chr05_2	2079112	2084763	+	609.9	422
81322at71240	Duplicated	chr05_4	1650797	1656466	+	611.2	424
81462at71240	Duplicated	chr05_0	12421948	12428644	-	439.6	463
81462at71240	Duplicated	chr05_3	36665250	36671961	-	437.0	465
81605at71240	Duplicated	chr05_1	8549567	8555121	+	625.4	350
81605at71240	Duplicated	chr05_2	8585743	8591293	+	640.7	350
81605at71240	Duplicated	chr05_3	6347280	6352855	+	610.4	350
81605at71240	Duplicated	chr05_4	10692307	10697852	+	625.5	350
81777at71240	Duplicated	chr06_1	20538260	20539702	+	724.6	368
81777at71240	Duplicated	chr06_2	15419808	15421250	+	723.5	368
81777at71240	Duplicated	chr06_4	37995192	37996634	+	722.5	368
81854at71240	Complete	chr03_0	24465496	24470067	-	570.1	365
81969at71240	Duplicated	chr01_0	32717685	32723811	+	546.8	365
81969at71240	Duplicated	chr01_1	46990587	46996796	+	554.8	365
81969at71240	Duplicated	chr01_3	26137742	26143944	+	554.8	365
81969at71240	Duplicated	chr01_4	43134644	43140774	+	556.0	365
82089at71240	Duplicated	chr06_1	19138652	19143748	+	550.9	285
82089at71240	Duplicated	chr06_2	13333705	13339620	+	552.1	285
82089at71240	Duplicated	chr06_3	35360350	35365446	+	550.9	285
82089at71240	Duplicated	chr06_4	36033519	36041274	+	562.5	285
82091at71240	Duplicated	chr12_1	492394	493473	-	539.3	302
82091at71240	Duplicated	chr12_2	1059515	1060594	-	539.4	302
82091at71240	Duplicated	chr12_3	355240	356319	-	536.0	302
82162at71240	Duplicated	chr04_0	17500288	17511885	+	553.3	288
82162at71240	Duplicated	chr04_3	17846426	17858251	+	557.4	288
82162at71240	Duplicated	chr08_0	483850	495447	-	553.3	288
82171at71240	Duplicated	chr03_0	9513435	9514571	+	535.7	293
82171at71240	Duplicated	chr06_2	23818589	23819725	-	548.1	293
82174at71240	Duplicated	chr05_1	18324024	18330597	+	670.4	330
82174at71240	Duplicated	chr05_2	17388594	17395167	+	670.4	330
82174at71240	Duplicated	chr05_3	41054609	41061486	+	670.9	330
82174at71240	Duplicated	chr05_4	18827219	18833845	+	670.6	330
82176at71240	Duplicated	chr05_1	4975779	4979626	+	547.0	347
82176at71240	Duplicated	chr05_2	5726835	5730712	+	548.3	346
82176at71240	Duplicated	chr05_4	6776516	6780350	+	546.1	346
82200at71240	Duplicated	chr11_1	5239561	5240742	+	430.6	255
82200at71240	Duplicated	chr11_2	4390259	4391443	+	432.2	256
82200at71240	Duplicated	chr11_3	4305601	4306782	+	430.6	255
82200at71240	Duplicated	chr11_4	3731123	3732307	+	434.1	256
82332at71240	Duplicated	chr09_1	44020121	44026211	-	719.1	384
82332at71240	Duplicated	chr09_2	10170627	10176646	-	719.8	384
82332at71240	Duplicated	chr09_2	10647761	10653842	-	714.8	384
82332at71240	Duplicated	chr09_4	17721351	17727424	-	720.7	384
82479at71240	Duplicated	chr06_1	25492658	25497797	-	521.0	294
82479at71240	Duplicated	chr06_2	20060058	20065174	-	480.9	294
82519at71240	Duplicated	chr03_0	12114298	12124245	-	620.5	376
82519at71240	Duplicated	chr03_1	10143125	10152205	-	572.9	378
82519at71240	Duplicated	chr03_4	10214342	10223422	-	565.8	378
82630at71240	Complete	chr05_3	15258964	15261274	-	633.3	359
82679at71240	Duplicated	chr06_0	13149699	13153281	-	603.2	374
82679at71240	Duplicated	chr06_1	23488275	23491872	-	606.3	374
82679at71240	Duplicated	chr06_2	18056438	18061653	-	604.9	374
82679at71240	Duplicated	chr06_4	40571382	40574851	-	600.6	374
82761at71240	Duplicated	chr01_0	37503804	37507368	-	548.8	300
82761at71240	Duplicated	chr01_1	56915228	56918839	-	542.7	300
82761at71240	Duplicated	chr01_2	40090615	40094179	-	548.8	300
82761at71240	Duplicated	chr01_3	41634144	41637695	-	572.8	300
82882at71240	Duplicated	chr03_1	16272134	16299487	+	681.6	384
82882at71240	Duplicated	chr03_3	12734654	12736292	-	740.0	412
82882at71240	Duplicated	chr03_3	14176588	14208150	-	681.0	383
82882at71240	Duplicated	chr03_4	21909711	21938038	+	681.8	383
83080at71240	Duplicated	chr10_1	4731104	4735551	-	521.6	307
83080at71240	Duplicated	chr10_2	4579023	4583470	-	521.6	307
83080at71240	Duplicated	chr10_3	3037146	3041595	-	521.6	307
83080at71240	Duplicated	chr10_4	9384103	9388552	-	521.6	307
83256at71240	Duplicated	chr09_1	42190873	42193770	+	641.9	315
83256at71240	Duplicated	chr09_2	9004566	9007362	+	642.0	315
83256at71240	Duplicated	chr09_3	13494848	13497745	+	641.9	315
83256at71240	Duplicated	chr09_4	15916637	15919440	+	641.9	315
83371at71240	Duplicated	chr11_0	6485758	6496800	+	520.4	288
83371at71240	Duplicated	chr11_2	16333612	16344636	+	520.2	288
83371at71240	Duplicated	chr11_3	12336672	12347803	+	519.9	288
83442at71240	Duplicated	chr07_0	15608558	15609751	+	330.3	207
83442at71240	Duplicated	chr07_0	16210912	16211850	+	332.1	208
83442at71240	Duplicated	chr07_1	47860014	47861207	+	332.6	208
83475at71240	Duplicated	chr01_1	810857	815646	-	665.5	358
83475at71240	Duplicated	chr01_2	2291475	2296264	-	665.5	358
83475at71240	Duplicated	chr01_3	2009154	2016228	-	660.7	358
83475at71240	Duplicated	chr01_4	2423856	2429053	-	666.8	358
83543at71240	Complete	chr02_4	16814323	16816288	+	406.1	261
83583at71240	Duplicated	chr11_1	6068749	6073075	+	395.3	368
83583at71240	Duplicated	chr11_3	5134789	5139115	+	395.3	368
83583at71240	Duplicated	chr11_4	4837636	4842206	+	393.6	373
83646at71240	Complete	chr07_2	8296011	8300480	-	491.7	299
83699at71240	Duplicated	chr02_0	22897187	22901734	-	672.5	540
83699at71240	Duplicated	chr02_4	15070919	15075470	-	685.8	542
83745at71240	Duplicated	chr09_1	634659	639199	-	576.5	303
83745at71240	Duplicated	chr09_2	701782	706304	-	552.5	303
83745at71240	Duplicated	chr09_3	1565999	1570521	-	552.5	303
83745at71240	Duplicated	chr09_4	1796462	1801030	-	552.7	303
83911at71240	Complete	chr09_1	46761121	46769105	+	695.2	343
83930at71240	Duplicated	chr01_0	36259491	36264764	-	600.9	331
83930at71240	Duplicated	chr01_1	47925886	47931022	-	599.1	331
83930at71240	Duplicated	chr01_3	27671745	27676877	-	602.7	331
83990at71240	Duplicated	chr09_0	19495039	19505767	+	552.4	363
83990at71240	Duplicated	chr09_1	46862461	46871194	+	529.8	362
83991at71240	Duplicated	chr09_0	8984610	8989862	+	625.7	377
83991at71240	Duplicated	chr09_1	3541222	3546429	+	590.7	395
83991at71240	Duplicated	chr09_4	5911498	5916705	+	590.7	395
84074at71240	Complete	chr06_0	18570249	18579309	-	552.6	281
84192at71240	Duplicated	chr11_1	3994875	4000680	-	580.2	368
84192at71240	Duplicated	chr11_2	3238324	3244129	-	580.2	368
84192at71240	Duplicated	chr11_3	3014183	3018772	-	579.1	368
84192at71240	Duplicated	chr11_4	2242079	2246650	-	651.4	368
84303at71240	Duplicated	chr09_0	261702	286712	+	597.3	291
84303at71240	Duplicated	chr09_0	626683	632879	+	616.3	302
84303at71240	Duplicated	chr09_4	330639	355738	+	597.3	291
84313at71240	Duplicated	chr09_1	800737	808990	+	725.7	383
84313at71240	Duplicated	chr09_4	2000240	2008457	+	723.9	383
84313at71240	Duplicated	chr09_4	2021938	2030155	-	723.9	383
84379at71240	Duplicated	chr06_0	16085601	16090038	+	635.1	338
84379at71240	Duplicated	chr06_1	28102918	28107380	+	630.2	338
84379at71240	Duplicated	chr06_1	28825652	28830088	+	635.1	338
84379at71240	Duplicated	chr06_2	22057037	22061529	+	626.2	338
84379at71240	Duplicated	chr06_4	44981480	44985916	+	635.1	338
84412at71240	Duplicated	chr04_1	25662217	25665222	-	567.1	281
84412at71240	Duplicated	chr04_2	28519743	28522778	-	573.0	281
84412at71240	Duplicated	chr04_3	26310205	26313423	-	571.0	281
84412at71240	Duplicated	chr04_4	21604033	21607069	-	571.2	281
84415at71240	Duplicated	chr10_0	6671695	6680434	-	491.3	261
84415at71240	Duplicated	chr10_1	1936140	1945481	-	485.6	261
84415at71240	Duplicated	chr10_2	2625954	2635295	-	485.6	261
84415at71240	Duplicated	chr10_4	3583705	3592427	-	486.6	261
84447at71240	Duplicated	chr02_0	22682607	22686038	-	674.7	377
84447at71240	Duplicated	chr02_4	14914845	14918074	-	670.6	374
84479at71240	Duplicated	chr01_1	42926657	42927994	+	648.7	379
84479at71240	Duplicated	chr01_3	21727073	21728410	+	650.3	378
84479at71240	Duplicated	chr01_4	39626032	39627369	+	649.5	379
84515at71240	Duplicated	chr08_0	2948370	2949740	-	690.0	392
84515at71240	Duplicated	chr08_0	4515969	4517390	-	692.0	394
84515at71240	Duplicated	chr08_0	5844935	5846326	-	696.6	394
84515at71240	Duplicated	chr08_0	7013402	7014823	-	695.1	394
84628at71240	Duplicated	chr03_1	15999465	16002372	-	626.2	313
84628at71240	Duplicated	chr03_3	13018283	13021387	+	642.1	313
84628at71240	Duplicated	chr03_3	14462492	14465599	+	649.0	313
84628at71240	Duplicated	chr03_4	21633570	21636478	-	573.1	313
84631at71240	Duplicated	chr03_0	18286110	18298043	-	600.0	312
84631at71240	Duplicated	chr03_1	20743525	20753193	-	599.7	312
84631at71240	Duplicated	chr03_3	16653482	16664214	-	600.1	312
84737at71240	Duplicated	chr01_1	54375958	54385035	+	547.8	279
84737at71240	Duplicated	chr01_2	37364997	37374074	+	547.8	279
84737at71240	Duplicated	chr01_3	38474357	38479266	+	550.4	279
84737at71240	Duplicated	chr01_4	47909431	47914314	+	539.4	279
84773at71240	Complete	chr08_0	33922484	33925371	-	639.1	320
84814at71240	Duplicated	chr11_2	2020169	2026328	+	468.8	300
84814at71240	Duplicated	chr11_3	1957580	1965036	+	526.9	301
84834at71240	Duplicated	chr10_1	9847881	9853311	-	549.8	341
84834at71240	Duplicated	chr10_2	15277680	15282389	-	566.4	341
84834at71240	Duplicated	chr10_3	9559644	9565086	-	552.6	341
84835at71240	Duplicated	chr07_1	6346222	6387126	-	493.8	311
84835at71240	Duplicated	chr07_4	7462834	7498171	-	544.7	311
84842at71240	Duplicated	chr03_0	9804921	9833502	-	598.6	322
84842at71240	Duplicated	chr03_1	5949226	5994957	+	556.9	322
84842at71240	Duplicated	chr03_4	7180675	7220754	+	556.9	322
84888at71240	Duplicated	chr12_1	4020761	4026989	-	598.0	332
84888at71240	Duplicated	chr12_2	2327853	2334076	-	598.0	332
84888at71240	Duplicated	chr12_3	4028869	4035015	-	597.3	322
84888at71240	Duplicated	chr12_4	1619703	1625947	-	598.0	332
84973at71240	Duplicated	chr07_3	41668033	41670044	+	470.6	290
84973at71240	Duplicated	chr07_4	51380790	51383164	+	475.3	290
84976at71240	Duplicated	chr11_0	101797	109425	+	409.8	280
84976at71240	Duplicated	chr11_1	7140873	7147628	+	409.4	288
84976at71240	Duplicated	chr11_2	6152995	6166558	+	422.6	262
84976at71240	Duplicated	chr11_4	6221351	6228106	+	409.4	288
85001at71240	Duplicated	chr07_0	16855572	16859143	+	629.5	323
85001at71240	Duplicated	chr07_1	48547067	48550681	+	625.8	323
85071at71240	Duplicated	chr03_1	17282540	17284575	+	703.0	389
85071at71240	Duplicated	chr03_2	10777187	10779221	-	703.3	389
85071at71240	Duplicated	chr03_3	11759632	11761666	-	699.7	389
85071at71240	Duplicated	chr03_4	22884098	22886135	+	703.7	389
85405at71240	Duplicated	chr11_1	8629305	8635294	-	409.4	294
85405at71240	Duplicated	chr11_2	8053329	8059058	-	465.6	294
85409at71240	Duplicated	chr06_0	14489464	14495330	+	596.8	294
85409at71240	Duplicated	chr06_1	25211239	25217055	+	597.0	294
85409at71240	Duplicated	chr06_2	19782259	19788114	+	598.7	294
85409at71240	Duplicated	chr06_4	42337801	42343667	+	596.8	294
85523at71240	Duplicated	chr06_1	31128417	31130476	-	662.1	336
85523at71240	Duplicated	chr06_2	24523810	24525840	-	662.6	336
85523at71240	Duplicated	chr06_3	39660753	39662829	-	661.8	336
85523at71240	Duplicated	chr06_4	47341237	47343296	-	662.1	336
85704at71240	Duplicated	chr09_0	23387259	23393480	-	490.9	251
85704at71240	Duplicated	chr09_1	52798751	52804866	-	481.5	251
85704at71240	Duplicated	chr09_2	14845278	14851393	-	481.5	251
85704at71240	Duplicated	chr09_4	21009480	21015701	-	490.9	251
85776at71240	Duplicated	chr06_1	12254144	12257763	+	657.6	331
85776at71240	Duplicated	chr06_3	25915400	25919010	+	657.6	331
85776at71240	Duplicated	chr06_4	28073364	28076973	+	657.6	331
85941at71240	Duplicated	chr02_0	23126225	23131365	-	791.5	363
85941at71240	Duplicated	chr02_4	15164889	15169235	-	790.8	363
85967at71240	Duplicated	chr02_2	1093288	1095422	+	511.8	316
85967at71240	Duplicated	chr02_3	6028835	6030980	+	512.5	309
86025at71240	Duplicated	chr12_0	8544618	8547612	+	615.7	301
86025at71240	Duplicated	chr12_1	48683839	48686841	+	612.4	301
86025at71240	Duplicated	chr12_4	34514852	34517857	+	608.5	301
86035at71240	Duplicated	chr07_1	43916212	43919836	+	672.4	329
86035at71240	Duplicated	chr07_2	34254078	34257702	+	672.4	329
86035at71240	Duplicated	chr07_3	37320441	37324155	+	670.9	329
86035at71240	Duplicated	chr07_4	47362888	47366512	+	672.4	329
86274at71240	Duplicated	chr07_1	34780869	34808095	+	468.8	323
86274at71240	Duplicated	chr07_2	27210319	27235648	+	469.2	323
86274at71240	Duplicated	chr07_4	40903154	40929801	+	472.3	323
86290at71240	Duplicated	chr05_1	19708956	19714638	-	675.7	337
86290at71240	Duplicated	chr05_2	18773526	18779208	-	675.7	337
86290at71240	Duplicated	chr05_3	42355124	42360925	-	675.0	337
86290at71240	Duplicated	chr05_4	20113687	20119480	-	675.6	337
86338at71240	Duplicated	chr02_1	10428674	10431231	-	608.7	389
86338at71240	Duplicated	chr02_2	22325114	22327672	-	610.3	388
86338at71240	Duplicated	chr02_3	20298228	20300785	-	608.7	389
86338at71240	Duplicated	chr02_4	13056976	13059517	-	595.7	392
86440at71240	Duplicated	chr02_1	5324012	5331502	-	500.2	297
86440at71240	Duplicated	chr02_2	11866118	11873572	-	506.1	294
86440at71240	Duplicated	chr02_3	16497650	16504525	-	499.4	297
86440at71240	Duplicated	chr02_4	5422516	5429391	-	499.4	297
86443at71240	Duplicated	chr01_2	43614751	43620612	+	479.1	316
86443at71240	Duplicated	chr01_4	53604062	53609625	+	473.5	304
86792at71240	Duplicated	chr11_1	6922092	6923222	+	676.5	317
86792at71240	Duplicated	chr11_2	5911766	5912896	+	676.4	317
86792at71240	Duplicated	chr11_4	6013186	6014316	+	676.5	317
86802at71240	Duplicated	chr04_1	11639604	11670683	+	513.8	292
86802at71240	Duplicated	chr04_2	13815281	13846439	+	515.0	292
86802at71240	Duplicated	chr04_3	16751439	16789650	+	515.0	292
86802at71240	Duplicated	chr04_4	13005078	13043289	+	515.0	292
86991at71240	Duplicated	chr01_0	3460497	3467188	+	569.2	299
86991at71240	Duplicated	chr01_2	5484421	5490343	+	552.2	300
86991at71240	Duplicated	chr01_3	5323148	5329233	+	552.3	300
87158at71240	Duplicated	chr06_2	23088937	23107757	+	600.7	318
87158at71240	Duplicated	chr06_3	38914358	38934295	+	598.0	318
87253at71240	Complete	chr06_0	16864557	16871376	+	548.9	267
87327at71240	Duplicated	chr11_0	4547146	4568077	+	521.2	335
87327at71240	Duplicated	chr11_4	16833041	16855414	+	602.6	337
87424at71240	Duplicated	chr01_0	1370664	1374736	+	608.4	331
87424at71240	Duplicated	chr01_2	1370664	1374736	+	608.4	331
87424at71240	Duplicated	chr01_3	1339337	1345258	+	587.2	331
87424at71240	Duplicated	chr01_4	1631553	1635912	+	586.4	331
87644at71240	Duplicated	chr11_1	4529962	4534971	+	531.7	307
87644at71240	Duplicated	chr11_2	3773411	3778420	+	531.7	307
87644at71240	Duplicated	chr11_3	3531779	3536813	+	534.5	307
87644at71240	Duplicated	chr11_4	2914528	2919547	+	517.8	307
87734at71240	Duplicated	chr05_1	654956	661712	-	591.9	352
87734at71240	Duplicated	chr05_2	654956	661712	-	591.9	352
87734at71240	Duplicated	chr05_4	451037	457599	-	560.8	352
87753at71240	Duplicated	chr05_0	12258144	12266553	+	761.0	392
87753at71240	Duplicated	chr05_3	36478549	36486709	+	761.8	402
87765at71240	Duplicated	chr02_0	22574247	22638316	+	621.7	403
87765at71240	Duplicated	chr02_4	14860749	14863846	+	623.4	404
87975at71240	Duplicated	chr07_1	49015070	49020683	-	551.3	268
87975at71240	Duplicated	chr07_2	37991921	37997714	-	553.7	268
87975at71240	Duplicated	chr07_3	41438310	41444152	-	553.5	268
87975at71240	Duplicated	chr07_4	51119551	51125344	-	553.7	268
87991at71240	Duplicated	chr12_0	1641384	1645322	+	515.1	284
87991at71240	Duplicated	chr12_0	3769105	3773400	+	512.9	284
87991at71240	Duplicated	chr12_1	2379804	2384070	-	506.2	284
87991at71240	Duplicated	chr12_3	2149200	2153468	-	508.0	284
88063at71240	Duplicated	chr01_1	60460019	60473459	+	344.5	277
88063at71240	Duplicated	chr01_2	43755703	43770614	+	347.9	277
88063at71240	Duplicated	chr01_3	44345769	44359209	+	344.5	277
88063at71240	Duplicated	chr01_4	53748573	53761916	+	342.4	244
88075at71240	Duplicated	chr07_1	37696431	37697690	+	680.8	349
88075at71240	Duplicated	chr07_2	29847731	29848990	+	680.3	350
88075at71240	Duplicated	chr07_3	33835657	33836916	+	683.2	350
88075at71240	Duplicated	chr07_4	43402463	43403722	+	684.0	350
88097at71240	Duplicated	chr11_0	13902858	13909574	+	589.4	304
88097at71240	Duplicated	chr11_3	19295664	19302428	+	589.4	304
88107at71240	Duplicated	chr11_0	7475365	7488490	+	562.9	341
88107at71240	Duplicated	chr11_2	16543743	16551727	-	552.0	341
88107at71240	Duplicated	chr11_3	13000157	13008150	+	556.4	341
88243at71240	Duplicated	chr09_1	40875135	40883188	-	538.7	331
88243at71240	Duplicated	chr09_2	7614732	7622785	-	538.7	331
88243at71240	Duplicated	chr09_3	12186756	12194798	-	538.9	331
88243at71240	Duplicated	chr09_4	14280285	14288319	-	538.1	331
88274at71240	Duplicated	chr11_0	2461508	2465158	+	413.2	221
88274at71240	Duplicated	chr11_1	8520002	8523680	+	410.2	221
88274at71240	Duplicated	chr11_2	7939709	7942877	+	412.1	221
88282at71240	Duplicated	chr03_1	16341028	16342056	-	454.1	277
88282at71240	Duplicated	chr03_1	16344761	16345786	-	526.5	278
88282at71240	Duplicated	chr03_1	17303199	17304224	+	527.1	277
88282at71240	Duplicated	chr03_2	10756295	10757320	-	525.8	277
88282at71240	Duplicated	chr03_3	11746015	11747040	-	527.4	278
88282at71240	Duplicated	chr03_3	12660787	12665155	+	494.5	257
88282at71240	Duplicated	chr03_3	14123892	14124917	+	525.8	278
88282at71240	Duplicated	chr03_4	21990290	21991318	-	457.4	277
88282at71240	Duplicated	chr03_4	21994019	21995044	-	527.0	278
88282at71240	Duplicated	chr03_4	22898687	22899712	+	526.5	278
88333at71240	Duplicated	chr08_2	14612330	14617422	+	444.3	250
88333at71240	Duplicated	chr08_3	13195166	13200269	+	444.3	250
88382at71240	Duplicated	chr02_0	27106123	27108545	-	534.5	324
88382at71240	Duplicated	chr02_2	27659203	27661630	-	534.5	324
88382at71240	Duplicated	chr02_3	24239176	24241658	-	547.5	324
88684at71240	Duplicated	chr01_0	34620197	34622821	+	619.4	367
88684at71240	Duplicated	chr01_1	47582165	47584810	+	644.1	385
88684at71240	Duplicated	chr01_3	27304696	27307328	+	643.8	371
88684at71240	Duplicated	chr01_4	44034273	44036905	+	643.8	371
88942at71240	Duplicated	chr06_1	31280507	31287884	+	570.3	290
88942at71240	Duplicated	chr06_2	24682725	24689928	+	571.3	290
88942at71240	Duplicated	chr06_3	39806009	39813315	+	570.0	290
88942at71240	Duplicated	chr06_4	47493327	47500704	+	570.3	290
89036at71240	Duplicated	chr02_2	22920060	22925171	-	576.3	299
89036at71240	Duplicated	chr02_4	17097581	17102577	-	577.4	299
89090at71240	Duplicated	chr09_1	52014869	52019853	+	478.6	326
89090at71240	Duplicated	chr09_3	18784950	18789990	+	475.3	326
89342at71240	Complete	chr10_0	44485998	44490412	-	591.3	277
89395at71240	Duplicated	chr01_1	42262694	42274819	-	571.1	311
89395at71240	Duplicated	chr01_2	27205241	27215687	-	560.6	311
89395at71240	Duplicated	chr01_3	20865378	20877503	-	571.1	311
89466at71240	Duplicated	chr07_0	877207	880876	-	376.5	250
89466at71240	Duplicated	chr07_3	602906	606442	-	347.6	248
