# BUSCO version is: 5.4.3 
# The lineage dataset is:  (Creation date: 2020-09-10, number of genomes: 31, number of BUSCOs: 2326)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
56357at71240	Complete	chr10	11224954	11254007	-	633.6	364
56407at71240	Complete	chr05	776428	779181	-	896.6	561
56666at71240	Complete	chr06	795451	801754	-	696.7	402
56709at71240	Complete	chr03	56143913	56149507	-	548.5	449
56718at71240	Complete	chr12	55319662	55333349	+	869.7	500
56817at71240	Complete	chr07	53645575	53650166	+	924.3	486
56886at71240	Complete	chr05	7386544	7400226	-	734.1	390
56887at71240	Complete	chr01	73850231	73851628	+	719.4	373
56964at71240	Complete	chr03	20283039	20292208	-	844.9	484
57302at71240	Complete	chr03	47258073	47260028	-	942.9	521
57391at71240	Complete	chr09	1716269	1722978	-	724.4	420
57411at71240	Complete	chr02	21920616	21925116	+	626.8	369
57437at71240	Complete	chr03	57103231	57110772	+	576.8	343
57441at71240	Complete	chr02	26374828	26382447	+	736.1	484
57497at71240	Complete	chr03	55258574	55261242	-	792.1	388
57519at71240	Complete	chr08	54547974	54550389	+	683.4	375
57561at71240	Complete	chr07	53526756	53528705	-	918.9	523
57567at71240	Complete	chr01	78814986	78816800	+	866.1	520
57716at71240	Missing
57742at71240	Complete	chr01	62707940	62727602	-	766.3	495
57904at71240	Complete	chr05	5172149	5176437	+	646.8	324
58022at71240	Complete	chr01	72617749	72627930	-	786.5	475
58077at71240	Complete	chr12	16936528	16969411	-	587.5	324
58086at71240	Complete	chr05	3102922	3115343	+	608.9	434
58109at71240	Complete	chr04	60178592	60185828	+	721.3	420
58229at71240	Complete	chr11	13119593	13131272	-	696.1	426
58363at71240	Complete	chr01	83837525	83841242	+	756.2	396
58449at71240	Complete	chr12	9097850	9105762	+	904.3	427
58670at71240	Complete	chr08	48637118	48640542	+	634.5	342
58755at71240	Complete	chr07	44876083	44884511	+	804.2	419
58939at71240	Complete	chr02	25046077	25048755	-	921.1	668
59001at71240	Complete	chr12	10994871	10996328	+	622.6	347
59013at71240	Complete	chr02	38516398	38519497	-	655.5	315
59074at71240	Complete	chr03	54448073	54449935	-	870.8	506
59094at71240	Complete	chr04	4960839	4979670	+	1137.9	816
59173at71240	Complete	chr03	53550847	53552409	-	796.0	420
59187at71240	Complete	chr07	2018293	2026251	-	843.8	410
59201at71240	Complete	chr10	887897	889795	-	803.2	432
59224at71240	Complete	chr12	22187615	22216878	-	621.4	361
59362at71240	Complete	chr04	5710694	5712653	-	664.6	373
59377at71240	Complete	chr06	39525009	39530265	+	646.4	388
59515at71240	Complete	chr09	2446393	2455026	+	817.1	535
59520at71240	Complete	chr02	28984325	28994064	+	860.2	532
59685at71240	Complete	chr03	44391904	44397410	+	695.3	367
59709at71240	Complete	chr02	43976095	43980609	+	716.6	381
59755at71240	Complete	chr04	67131703	67139690	-	782.0	383
59774at71240	Complete	chr08	54737981	54739780	-	730.7	450
59794at71240	Complete	chr01	70481896	70511409	-	567.5	392
60063at71240	Complete	chr07	9306058	9310612	+	844.6	446
60160at71240	Complete	chr08	39143237	39145506	-	872.3	387
60201at71240	Complete	chr11	46620091	46622892	+	845.9	415
60277at71240	Complete	chr09	63843208	63854918	-	732.5	381
60385at71240	Complete	chr12	1653322	1656826	+	841.9	460
60492at71240	Complete	chr01	65022106	65025536	-	616.2	382
60609at71240	Complete	chr12	50167486	50170286	-	698.8	359
60619at71240	Complete	chr10	50380935	50384476	+	667.0	407
60635at71240	Complete	chr11	42360342	42364373	-	807.6	422
60659at71240	Complete	chr02	28122432	28130321	-	734.2	390
60823at71240	Complete	chr10	1817460	1824633	-	618.5	372
60918at71240	Complete	chr11	35184510	35213573	+	533.9	358
61015at71240	Complete	chr05	6499447	6501366	+	830.7	504
61135at71240	Complete	chr12	7401271	7408148	+	698.3	439
61188at71240	Complete	chr03	26662548	26678461	+	718.7	381
61299at71240	Complete	chr03	57685640	57694369	+	804.7	451
61357at71240	Complete	chr05	53904583	53917248	+	766.1	384
61375at71240	Complete	chr07	46015374	46027002	+	698.6	396
61505at71240	Complete	chr08	28771159	28776732	+	533.2	376
61556at71240	Complete	chr10	26962206	26963687	+	681.3	368
61595at71240	Complete	chr10	1780703	1792054	-	482.6	425
61608at71240	Complete	chr03	21562605	21584276	-	580.4	428
61645at71240	Complete	chr10	49217754	49235201	-	585.6	357
61902at71240	Complete	chr06	58413482	58418503	+	768.8	418
62016at71240	Complete	chr02	32200153	32209792	-	764.2	420
62022at71240	Complete	chr01	86628654	86636714	-	727.5	391
62367at71240	Complete	chr06	52041986	52057902	-	548.4	373
62391at71240	Complete	chr02	44541112	44544883	-	767.4	361
62496at71240	Complete	chr04	68258285	68262251	+	729.6	370
62509at71240	Complete	chr11	13139989	13141230	-	610.1	334
62565at71240	Complete	chr10	44199318	44200796	-	606.8	395
62577at71240	Complete	chr04	57540675	57542186	+	700.5	393
62620at71240	Complete	chr05	49366660	49368042	+	586.2	379
62640at71240	Complete	chr01	80406147	80417652	-	884.9	600
62657at71240	Complete	chr10	49276873	49279877	+	681.2	315
62664at71240	Complete	chr08	13124926	13126245	-	687.1	376
62739at71240	Complete	chr06	55375708	55382639	-	722.6	455
62741at71240	Complete	chr12	30653873	30665569	+	652.2	463
62779at71240	Complete	chr01	68806762	68815266	-	550.6	313
62794at71240	Complete	chr02	37608647	37616792	-	699.1	344
62825at71240	Missing
62923at71240	Complete	chr03	45372299	45387617	-	790.5	565
62949at71240	Complete	chr10	56299046	56306247	-	645.4	390
62992at71240	Complete	chr11	7226424	7228958	-	758.1	424
63147at71240	Complete	chr11	30783162	30788918	+	752.7	387
63265at71240	Complete	chr03	56028440	56036735	-	725.6	350
63334at71240	Complete	chr12	59205830	59207296	+	646.0	364
63369at71240	Complete	chr02	37920730	37930719	-	584.2	331
63750at71240	Complete	chr02	16905984	16915320	-	813.2	463
63752at71240	Complete	chr02	23441484	23445809	+	571.9	403
63761at71240	Complete	chr03	43628129	43631508	-	640.8	437
64004at71240	Complete	chr03	1808156	1815069	-	669.2	448
64058at71240	Complete	chr06	5203432	5207008	+	573.7	327
64099at71240	Complete	chr01	72824891	72834975	+	701.7	413
64247at71240	Complete	chr02	24918409	24926161	-	591.1	383
64337at71240	Complete	chr09	11947479	11949014	-	553.8	395
64536at71240	Complete	chr09	10329396	10335049	+	759.8	388
64632at71240	Complete	chr02	45611427	45617357	+	669.4	326
64680at71240	Complete	chr02	27502753	27510813	+	653.2	377
64763at71240	Complete	chr06	48389939	48395480	+	647.3	318
64785at71240	Complete	chr03	36285909	36302174	-	633.6	367
64803at71240	Complete	chr01	988200	992699	+	646.0	379
64952at71240	Complete	chr03	57275843	57284198	-	795.7	401
65315at71240	Complete	chr10	2534351	2537565	-	656.4	377
65356at71240	Complete	chr04	67717127	67720776	+	748.7	407
65385at71240	Complete	chr11	3378979	3380559	-	872.7	460
65474at71240	Complete	chr04	39175176	39194738	+	746.8	374
65502at71240	Complete	chr02	27734127	27735653	-	636.8	374
65510at71240	Complete	chr07	48941115	48943935	-	579.6	420
65567at71240	Complete	chr03	57961667	57967672	-	504.8	352
65615at71240	Complete	chr01	63680085	63686051	+	550.1	351
65758at71240	Complete	chr12	38229994	38262138	+	504.6	284
65780at71240	Complete	chr03	23630183	23637193	+	709.4	386
65816at71240	Complete	chr12	18941184	18954719	-	600.1	373
65952at71240	Complete	chr08	57633187	57639138	+	800.4	400
65978at71240	Complete	chr05	11910958	11930307	+	700.2	398
65988at71240	Complete	chr08	53241842	53253307	-	676.5	371
66041at71240	Complete	chr03	45612840	45617268	-	625.8	340
66138at71240	Complete	chr10	60285112	60290908	+	622.8	393
66230at71240	Complete	chr04	35148330	35163350	+	644.6	386
66255at71240	Complete	chr02	28872027	28880068	+	596.3	358
66426at71240	Complete	chr01	2158946	2161923	-	767.4	387
66572at71240	Complete	chr10	24285295	24352763	-	662.7	412
66589at71240	Complete	chr01	79281024	79286338	-	668.3	478
66590at71240	Complete	chr01	60583256	60594321	+	975.6	508
66601at71240	Complete	chr11	4471335	4473827	-	583.1	283
66769at71240	Duplicated	chr11	37382228	37383793	+	823.6	477
66769at71240	Duplicated	chr11	37430679	37432223	+	824.1	477
66887at71240	Complete	chr11	39730129	39733984	-	920.3	447
66921at71240	Complete	chr05	46787647	46789714	+	464.0	315
67069at71240	Complete	chr09	6595875	6597836	-	861.5	522
67419at71240	Complete	chr04	68846607	68850580	-	555.4	352
67491at71240	Complete	chr10	59139240	59142466	+	621.3	341
67615at71240	Complete	chr08	4466887	4472863	-	734.4	405
67666at71240	Complete	chr01	82286112	82287821	-	572.9	313
67730at71240	Complete	chr07	53947571	53961146	+	587.6	425
67774at71240	Complete	chr07	7093404	7098395	+	576.9	311
67815at71240	Complete	chr03	60571562	60596944	-	432.3	288
67902at71240	Complete	chr01	77289337	77294099	-	742.5	394
67911at71240	Complete	chr09	9569536	9574577	+	716.6	460
68088at71240	Complete	chr10	31383647	31390643	+	545.9	300
68100at71240	Complete	chr01	79114438	79120017	-	611.9	330
68148at71240	Complete	chr02	36900160	36904391	+	760.7	405
68243at71240	Complete	chr01	81308761	81313377	-	682.3	360
68253at71240	Complete	chr01	68781309	68800849	+	543.9	361
68279at71240	Complete	chr05	54912719	54919481	-	766.8	357
68407at71240	Complete	chr11	9135998	9157773	+	434.4	328
68505at71240	Complete	chr04	69041597	69057040	-	333.8	260
68576at71240	Complete	chr05	48575543	48577834	-	601.0	350
68663at71240	Complete	chr12	5385534	5387009	-	752.8	406
68673at71240	Complete	chr02	35029720	35033242	+	839.5	452
68681at71240	Complete	chr04	988772	991550	-	837.0	413
68711at71240	Complete	chr08	28347242	28351116	+	887.5	647
68715at71240	Complete	chr07	36547825	36555014	+	645.2	371
68768at71240	Complete	chr01	78787188	78791141	+	715.2	369
68776at71240	Complete	chr07	46970002	46979052	+	710.0	436
68795at71240	Complete	chr09	64571501	64576691	+	704.4	368
69068at71240	Duplicated	chr03	13094401	13097969	-	674.8	328
69068at71240	Duplicated	chr06	43495853	43499539	+	777.7	371
69068at71240	Duplicated	chr09	27611816	27615508	-	764.1	371
69087at71240	Complete	chr11	40677222	40686253	+	507.9	372
69156at71240	Complete	chr04	5053168	5054946	-	876.7	526
69395at71240	Complete	chr01	66245706	66247148	-	626.5	352
69501at71240	Complete	chr12	14944483	14951690	-	590.4	306
69515at71240	Complete	chr10	4241713	4248012	+	656.6	381
69527at71240	Complete	chr01	88107757	88113681	-	629.7	382
69581at71240	Complete	chr09	37224714	37228200	+	535.2	322
69610at71240	Complete	chr09	7041078	7042595	-	757.2	418
69687at71240	Complete	chr02	24720083	24755881	-	619.9	352
69739at71240	Complete	chr06	30739374	30748177	+	530.6	357
69753at71240	Complete	chr07	57298900	57305192	-	636.0	412
69849at71240	Complete	chr08	6578217	6579572	+	671.7	377
69892at71240	Complete	chr03	46939793	46942980	-	675.6	381
69928at71240	Complete	chr11	3006568	3010709	+	827.0	504
69935at71240	Complete	chr11	3934670	3942130	-	809.0	605
69956at71240	Complete	chr06	40745338	40746848	-	560.6	323
70034at71240	Complete	chr04	53393165	53405858	-	458.4	331
70035at71240	Complete	chr03	3979397	3984313	-	541.7	370
70155at71240	Complete	chr09	696279	699880	+	606.1	326
70311at71240	Complete	chr02	44474360	44477560	+	786.1	368
70334at71240	Complete	chr10	33978885	33989180	-	483.4	290
70346at71240	Complete	chr09	62030981	62037333	-	700.7	375
70364at71240	Complete	chr12	29460290	29484628	-	680.3	380
70527at71240	Complete	chr07	47256050	47261697	+	652.2	364
70718at71240	Complete	chr10	3806539	3814772	-	738.2	409
70727at71240	Complete	chr08	38111623	38119131	-	606.7	384
70758at71240	Complete	chr11	40628848	40637492	+	678.5	441
70803at71240	Complete	chr10	56785356	56797863	-	620.5	357
71049at71240	Complete	chr12	59382605	59384203	+	628.2	342
71100at71240	Complete	chr12	59088127	59099343	+	725.6	354
71219at71240	Complete	chr07	57254131	57258360	-	707.2	323
71289at71240	Complete	chr06	58463049	58464479	-	602.6	407
71319at71240	Complete	chr10	2350670	2356394	-	473.8	370
71454at71240	Complete	chr03	48580986	48589386	-	682.9	344
71546at71240	Complete	chr05	1923202	1927330	-	425.0	276
71548at71240	Complete	chr11	7847119	7853413	+	537.4	366
71578at71240	Complete	chr11	41386029	41392685	-	575.0	354
71626at71240	Complete	chr04	53361746	53366065	-	389.9	403
71728at71240	Complete	chr02	36651007	36652407	+	665.5	378
71815at71240	Complete	chr02	8762511	8769767	+	591.0	289
71962at71240	Duplicated	chr07	7144070	7149984	+	553.8	323
71962at71240	Duplicated	chr10	49250620	49272031	+	645.3	325
72043at71240	Complete	chr02	34187980	34189347	+	659.3	371
72363at71240	Complete	chr01	87708090	87711665	+	672.2	326
72406at71240	Duplicated	chr07	45494535	45495854	-	604.5	350
72406at71240	Duplicated	chr08	32406284	32407603	+	610.9	350
72406at71240	Duplicated	chr11	9343948	9345267	-	605.8	350
72494at71240	Complete	chr04	68133865	68135511	+	848.7	436
72527at71240	Complete	chr07	43779989	43786637	+	585.9	324
72570at71240	Complete	chr01	2960911	2962527	+	644.7	365
72617at71240	Complete	chr04	58881654	58904249	+	659.4	366
72635at71240	Complete	chr07	44688773	44692978	+	837.3	469
73037at71240	Complete	chr06	34512772	34520616	+	545.6	333
73180at71240	Complete	chr06	57281158	57286934	+	678.4	349
73606at71240	Complete	chr03	47034056	47038342	-	606.3	387
73646at71240	Complete	chr11	2534215	2538659	+	492.0	306
73659at71240	Complete	chr06	1467707	1478747	-	506.0	331
73704at71240	Complete	chr06	32800532	32813014	-	695.2	411
73945at71240	Complete	chr07	57608668	57626801	+	617.6	333
74085at71240	Complete	chr07	46089954	46091156	-	690.7	350
74357at71240	Complete	chr07	7412733	7425059	+	595.1	350
74458at71240	Complete	chr07	45697850	45699439	-	743.0	410
74501at71240	Complete	chr08	43136072	43146716	+	494.2	303
74515at71240	Duplicated	chr08	49031637	49037423	-	512.6	304
74515at71240	Duplicated	chr08	49156696	49162431	+	534.5	306
74534at71240	Complete	chr03	45013361	45022287	-	578.7	315
74578at71240	Complete	chr01	1468827	1470227	-	525.2	350
74579at71240	Complete	chr08	38428149	38454244	-	657.1	399
74695at71240	Complete	chr01	71779997	71795284	+	679.9	371
74738at71240	Complete	chr01	77636717	77639790	+	577.2	365
74753at71240	Complete	chr05	39024295	39046031	+	681.0	396
74810at71240	Complete	chr03	41129379	41132088	+	444.9	289
74854at71240	Complete	chr01	88146587	88150379	-	637.3	297
74945at71240	Complete	chr10	60723863	60726266	+	685.0	343
75000at71240	Complete	chr07	55960697	55964018	-	668.2	386
75051at71240	Complete	chr06	17032133	17036670	+	705.3	368
75108at71240	Complete	chr08	57674663	57677548	-	647.1	348
75124at71240	Complete	chr03	29734804	29736404	-	712.4	363
75329at71240	Complete	chr04	57894593	57898264	+	698.6	373
75330at71240	Complete	chr03	49920136	49927251	+	712.3	340
75354at71240	Complete	chr04	59264265	59272815	+	519.7	317
75392at71240	Missing
75421at71240	Complete	chr10	18889938	18912991	-	817.4	466
75434at71240	Complete	chr03	23269250	23274762	+	627.5	318
75486at71240	Complete	chr06	58859328	58862882	-	672.8	358
75534at71240	Complete	chr09	63150853	63159605	+	620.1	341
75656at71240	Complete	chr02	31128741	31136117	-	499.6	371
75681at71240	Complete	chr01	66405411	66419585	+	490.5	335
75714at71240	Complete	chr01	78121157	78133183	+	642.9	332
75802at71240	Complete	chr12	58700306	58706225	+	679.9	370
75917at71240	Complete	chr07	44945149	44952919	-	586.8	486
75984at71240	Complete	chr06	44332017	44339697	-	638.9	347
76010at71240	Complete	chr03	35767020	35777820	+	679.5	329
76016at71240	Complete	chr09	723935	726452	-	712.6	351
76037at71240	Complete	chr01	74317007	74318662	+	779.7	457
76106at71240	Complete	chr01	6895605	6916498	-	604.9	324
76238at71240	Complete	chr07	43319214	43320521	-	600.5	330
76289at71240	Complete	chr03	49174802	49177798	+	381.4	267
76304at71240	Complete	chr02	30693050	30725232	+	597.7	313
76317at71240	Complete	chr03	60493682	60505082	+	541.5	418
76371at71240	Complete	chr09	2288053	2295728	+	609.3	329
76499at71240	Complete	chr04	67399430	67403139	+	501.7	439
76638at71240	Complete	chr06	46476560	46485649	-	462.5	376
76918at71240	Complete	chr05	48954100	48961389	+	707.8	387
76935at71240	Complete	chr01	58968841	59039356	-	620.6	344
76961at71240	Complete	chr02	13511692	13520791	-	728.7	462
77122at71240	Complete	chr11	4849156	4853273	-	691.5	430
77147at71240	Complete	chr07	27457120	27458817	+	743.7	446
77148at71240	Complete	chr10	549736	555784	-	777.2	413
77176at71240	Complete	chr11	9388979	9393105	+	567.3	303
77217at71240	Complete	chr06	53866756	53873689	-	633.9	301
77237at71240	Complete	chr07	47199459	47207179	+	670.3	400
77310at71240	Complete	chr05	6885340	6888413	+	393.8	282
77388at71240	Complete	chr10	58501317	58505930	+	595.5	359
77432at71240	Complete	chr06	46635861	46640793	+	861.0	457
77458at71240	Complete	chr02	17031078	17061063	+	371.4	260
77821at71240	Complete	chr09	59233881	59237435	-	502.5	304
77828at71240	Complete	chr10	3831742	3833025	-	651.8	375
77895at71240	Complete	chr04	59701489	59708467	+	660.4	418
78064at71240	Complete	chr03	42302355	42322528	+	603.1	316
78101at71240	Complete	chr01	83165373	83167057	-	655.0	320
78123at71240	Complete	chr01	83454438	83458029	+	632.4	319
78140at71240	Complete	chr04	67205802	67276629	-	678.4	415
78143at71240	Complete	chr05	55172594	55205339	+	455.0	325
78210at71240	Complete	chr02	38864699	38870355	+	770.2	437
78329at71240	Complete	chr09	59123345	59127991	+	725.8	359
78453at71240	Complete	chr07	888934	891621	-	746.3	365
78542at71240	Complete	chr03	45135298	45148461	+	544.1	390
78613at71240	Complete	chr11	38594071	38603585	+	626.8	367
78787at71240	Complete	chr04	68121183	68123979	+	532.9	299
78940at71240	Complete	chr01	69245114	69253789	+	640.4	336
79006at71240	Complete	chr08	58265915	58271185	+	766.4	501
79238at71240	Complete	chr02	43417730	43449501	+	523.2	284
79333at71240	Complete	chr04	66156392	66158389	+	487.1	264
79425at71240	Complete	chr01	85317246	85330254	-	544.4	308
79492at71240	Complete	chr01	62076666	62082803	+	254.8	259
79499at71240	Complete	chr11	29229567	29258195	-	775.8	462
79523at71240	Complete	chr07	42638370	42641384	-	364.3	423
79747at71240	Complete	chr05	3766112	3772009	-	465.9	347
79752at71240	Complete	chr01	60209845	60211104	+	718.9	337
79753at71240	Complete	chr08	58308613	58312574	+	563.8	310
79769at71240	Complete	chr12	55017967	55023103	-	601.9	326
79897at71240	Complete	chr07	4508547	4512677	+	581.7	320
79901at71240	Complete	chr01	60889058	60890768	+	586.5	308
80028at71240	Complete	chr08	54638756	54641524	+	606.2	323
80033at71240	Complete	chr06	54037873	54042921	-	679.1	314
80207at71240	Complete	chr02	34932413	34935783	+	473.5	318
80211at71240	Complete	chr09	52735437	52749038	+	665.9	331
80448at71240	Complete	chr03	42565935	42568586	+	672.6	388
80484at71240	Complete	chr01	72089393	72093848	-	538.7	290
80521at71240	Complete	chr08	32592256	32605771	+	549.0	333
80586at71240	Complete	chr04	67786601	67792046	-	454.0	322
80608at71240	Complete	chr08	55149485	55150807	-	664.4	352
80653at71240	Complete	chr03	4463006	4476883	+	550.1	334
80746at71240	Complete	chr04	66342348	66345696	+	560.8	340
80796at71240	Complete	chr12	57728500	57730503	+	762.6	428
80865at71240	Complete	chr09	1429965	1435854	+	483.8	323
80960at71240	Complete	chr09	5739355	5746682	-	782.3	419
80977at71240	Complete	chr02	45003124	45008122	+	678.1	359
81297at71240	Complete	chr09	34161888	34163306	-	344.6	331
81322at71240	Complete	chr05	1908659	1914508	+	612.2	424
81462at71240	Complete	chr05	49385921	49392615	-	443.1	524
81605at71240	Complete	chr05	9687387	9692962	+	610.4	350
81777at71240	Complete	chr06	45591891	45593333	+	723.2	368
81854at71240	Complete	chr03	55951820	55954946	-	573.8	341
81969at71240	Complete	chr01	69672761	69678973	+	554.3	365
82089at71240	Complete	chr06	43308354	43316107	+	562.5	285
82091at71240	Complete	chr12	1484635	1485714	-	539.2	302
82162at71240	Complete	chr04	52551181	52562817	+	553.9	288
82171at71240	Complete	chr06	57846355	57847491	-	548.1	293
82174at71240	Complete	chr05	53865551	53872385	+	670.9	330
82176at71240	Complete	chr05	6032549	6036445	+	548.6	346
82200at71240	Complete	chr11	5132540	5133724	+	433.1	256
82332at71240	Complete	chr09	56112134	56118213	-	714.8	384
82479at71240	Complete	chr06	50392732	50397864	-	433.3	294
82519at71240	Complete	chr03	31965476	31974559	-	565.8	378
82630at71240	Complete	chr05	19582125	19584435	-	633.3	359
82679at71240	Complete	chr06	48337454	48341026	-	603.2	374
82761at71240	Complete	chr01	83995059	83998623	-	548.8	300
82882at71240	Complete	chr03	46404676	46448711	-	682.8	382
83080at71240	Complete	chr10	37336520	37340969	-	521.6	307
83256at71240	Complete	chr09	54220407	54223210	+	641.9	315
83371at71240	Complete	chr11	32103550	32114683	+	519.9	288
83442at71240	Complete	chr07	55708957	55710150	+	330.4	206
83475at71240	Complete	chr01	2532792	2537832	-	664.9	358
83543at71240	Complete	chr02	38774583	38776553	+	405.3	262
83583at71240	Complete	chr11	6162012	6166582	+	393.6	373
83646at71240	Missing
83699at71240	Complete	chr02	36941264	36945801	-	690.3	523
83745at71240	Complete	chr09	1790326	1795749	-	552.6	303
83911at71240	Complete	chr09	58881731	58891926	+	695.2	343
83930at71240	Complete	chr01	71911184	71916459	-	601.7	331
83990at71240	Complete	chr09	58974246	58982767	+	551.3	365
83991at71240	Complete	chr09	8881768	8887021	+	626.8	377
84074at71240	Complete	chr06	54879019	54882470	-	566.5	282
84192at71240	Complete	chr11	3876707	3882512	-	580.2	368
84303at71240	Complete	chr09	136106	158996	+	597.3	291
84313at71240	Complete	chr09	1968364	1976600	+	726.4	383
84379at71240	Complete	chr06	53031400	53035837	+	635.1	338
84412at71240	Complete	chr04	64481411	64484629	-	571.0	281
84415at71240	Complete	chr10	6245196	6253922	-	416.6	261
84447at71240	Complete	chr02	36773509	36776738	-	670.6	374
84479at71240	Complete	chr01	64274833	64276170	+	652.8	379
84515at71240	Complete	chr08	3138892	3140313	-	694.3	394
84628at71240	Complete	chr03	46744403	46747506	+	638.3	313
84631at71240	Complete	chr03	50198865	50209603	-	600.1	312
84737at71240	Complete	chr01	80834936	80839832	+	547.0	279
84773at71240	Complete	chr06	54629816	54632718	-	637.7	320
84814at71240	Complete	chr11	2828180	2837159	+	465.8	301
84834at71240	Complete	chr10	57203215	57208686	-	525.4	340
84835at71240	Complete	chr07	8946397	8980069	-	501.7	311
84842at71240	Complete	chr03	28259084	28299595	+	556.1	322
84888at71240	Complete	chr12	5056626	5062848	-	598.0	332
84973at71240	Complete	chr07	57224360	57226374	+	477.2	279
84976at71240	Complete	chr11	7510280	7523854	+	424.8	262
85001at71240	Complete	chr07	56368632	56372208	+	630.6	324
85071at71240	Complete	chr03	45340885	45342921	-	699.7	389
85405at71240	Duplicated	chr03	19647985	19660300	-	446.0	294
85405at71240	Duplicated	chr11	9773288	9779120	-	466.6	294
85409at71240	Complete	chr06	50111016	50116769	+	597.9	294
85523at71240	Complete	chr06	58576527	58578557	-	662.6	336
85704at71240	Complete	chr09	64001667	64007888	-	490.9	251
85776at71240	Complete	chr06	35086510	35090129	+	657.6	331
85941at71240	Complete	chr02	37029383	37034471	-	790.9	363
85967at71240	Complete	chr02	7816088	7818222	+	513.3	316
86025at71240	Complete	chr12	54625985	54629122	+	604.9	301
86035at71240	Complete	chr07	51343770	51347381	+	673.4	329
86274at71240	Complete	chr07	42676182	42703301	+	472.3	323
86290at71240	Complete	chr05	55141376	55147177	-	675.0	337
86338at71240	Complete	chr02	34953673	34956214	-	595.7	392
86440at71240	Complete	chr02	19880803	19888244	-	498.4	297
86443at71240	Complete	chr01	87489369	87494929	+	478.3	304
86792at71240	Complete	chr11	7250803	7251933	+	674.3	317
86802at71240	Complete	chr04	42779694	42818026	+	513.2	286
86991at71240	Complete	chr01	6140826	6146857	+	552.4	301
87158at71240	Complete	chr06	57202977	57223304	+	598.3	318
87253at71240	Complete	chr06	53851274	53858093	+	548.9	267
87327at71240	Complete	chr11	17927275	17948206	+	521.2	335
87424at71240	Complete	chr01	1872219	1876668	+	586.4	331
87644at71240	Complete	chr11	4351329	4356345	+	531.8	307
87734at71240	Complete	chr05	605533	612308	-	591.0	352
87753at71240	Complete	chr05	49231961	49240147	+	744.6	392
87765at71240	Complete	chr02	36714432	36717518	+	622.2	405
87975at71240	Complete	chr07	56899367	56904937	-	551.4	268
87991at71240	Complete	chr12	3329028	3332967	-	511.5	284
88063at71240	Complete	chr01	87630658	87645581	+	347.9	277
88075at71240	Complete	chr07	45141908	45143167	+	683.2	350
88097at71240	Complete	chr11	40354870	40361586	+	589.4	304
88107at71240	Complete	chr11	32822307	32830300	+	556.4	341
88243at71240	Complete	chr09	52552211	52560245	-	538.1	331
88274at71240	Complete	chr11	9658632	9662071	+	410.7	221
88282at71240	Duplicated	chr03	45319960	45320985	-	525.3	278
88282at71240	Duplicated	chr03	46361283	46362308	+	526.8	278
88282at71240	Duplicated	chr03	46365052	46366080	+	449.6	277
88333at71240	Complete	chr08	52376242	52381558	+	444.3	250
88382at71240	Complete	chr02	45356655	45359082	-	534.5	324
88684at71240	Complete	chr01	71581533	71584163	+	646.3	370
88942at71240	Complete	chr06	58724793	58732074	+	570.2	290
89036at71240	Complete	chr02	39072657	39077653	-	577.4	299
89090at71240	Complete	chr09	63262310	63267348	+	476.0	326
89342at71240	Complete	chr10	54714387	54718749	-	592.1	277
89395at71240	Complete	chr01	63554292	63566404	-	570.4	311
89466at71240	Complete	chr07	1430783	1434457	-	376.5	250
89502at71240	Complete	chr08	56647637	56651517	-	624.1	296
89573at71240	Complete	chr08	49772636	49779017	-	435.2	257
89748at71240	Complete	chr01	84225015	84230624	-	512.0	296
90067at71240	Complete	chr01	62673680	62680273	+	519.8	310
90076at71240	Complete	chr10	302645	306866	-	591.8	310
90124at71240	Complete	chr04	57547380	57548636	+	557.3	325
90287at71240	Complete	chr02	39090591	39094878	+	444.8	304
90473at71240	Complete	chr09	65029260	65033653	-	593.3	294
90500at71240	Complete	chr11	3528825	3536844	+	468.5	295
90540at71240	Complete	chr01	73157901	73168883	-	489.1	301
90586at71240	Complete	chr02	35327760	35334831	-	458.2	367
90601at71240	Complete	chr06	53958942	53963960	+	504.3	284
90800at71240	Complete	chr11	11969914	11988565	-	715.2	427
90826at71240	Complete	chr05	42399943	42400887	+	524.6	281
90893at71240	Complete	chr01	6021963	6028811	+	548.7	351
90997at71240	Complete	chr07	57517885	57521326	+	555.7	291
91118at71240	Complete	chr09	59092441	59099590	+	384.6	384
91264at71240	Complete	chr08	51793035	51797525	+	414.8	335
91312at71240	Complete	chr04	67152938	67158374	-	499.4	259
91316at71240	Complete	chr07	50506223	50507344	-	619.8	315
91349at71240	Complete	chr03	2167188	2168138	+	521.6	281
91361at71240	Complete	chr01	69342181	69343560	-	561.9	338
91524at71240	Complete	chr08	51613916	51618056	+	486.8	275
91526at71240	Complete	chr07	54641596	54650180	-	483.5	277
91582at71240	Complete	chr08	36495201	36500918	+	503.3	335
91597at71240	Complete	chr01	73667783	73672784	-	516.8	281
91679at71240	Complete	chr08	48400743	48408536	-	439.3	283
91938at71240	Complete	chr12	1910879	1915597	-	497.1	257
91944at71240	Complete	chr05	500095	503606	+	541.8	289
92048at71240	Complete	chr08	52997529	53002235	+	566.6	348
92053at71240	Complete	chr12	1874830	1878654	-	588.0	285
92095at71240	Complete	chr04	6093706	6100954	-	551.0	349
92337at71240	Complete	chr04	61551801	61557222	-	468.3	268
92415at71240	Complete	chr11	2577844	2580464	+	569.8	304
