HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N6.HOG0029380	OG0012174	n0															W103_g18400.t1_1, W103_g34441.t1_1, W103_g34935.t1_1	jl_g14927.t1_1
N6.HOG0029381	OG0012175	n4															W103_g31377.t1_1	jl_g15650.t1_1
N6.HOG0029382	OG0012175	n17															W103_g32119.t1_1	jl_g7179.t1_1
N6.HOG0029383	OG0012176	n10															W103_g17117.t1_1	
N6.HOG0029384	OG0012176	n12															W103_g32949.t1_1	
N6.HOG0029385	OG0012177	n5															W103_g22072.t1_1	
N6.HOG0029386	OG0012177	n7															W103_g20272.t1_1	jl_g15954.t1_1
N6.HOG0029387	OG0012178	n5															W103_g21934.t1_1	
N6.HOG0029388	OG0012178	n15															W103_g12544.t1_1	
N6.HOG0029389	OG0012179	n4																jl_g14983.t2_1, jl_g14983.t1_1
N6.HOG0029390	OG0012180	n3															W103_g17020.t1_1	jl_g15012.t1_1
N6.HOG0029391	OG0012181	n7															W103_g12578.t2_1	
N6.HOG0029392	OG0012181	n8															W103_g12578.t1_1	
N6.HOG0029393	OG0012181	n10															W103_g21898.t1_1	jl_g16183.t1_1
N6.HOG0029394	OG0012182	n3															W103_g32943.t1_1	jl_g17348.t1_1
N6.HOG0029395	OG0012182	n17															W103_g17124.t1_1	
N6.HOG0029396	OG0012183	n5															W103_g32946.t1_1	jl_g17353.t1_1
N6.HOG0029397	OG0012183	n17															W103_g17121.t1_1	
N6.HOG0029398	OG0012184	n7															W103_g15936.t1_1, W103_g34491.t1_1	
N6.HOG0029399	OG0012184	n18																jl_g14549.t1_1
N6.HOG0029400	OG0012185	n0															W103_g15984.t1_1	jl_g14617.t1_1
N6.HOG0029401	OG0012186	n0															W103_g31349.t1_1, W103_g32144.t1_1	jl_g15695.t1_1
N6.HOG0029402	OG0012187	n0															W103_g7090.t1_1	jl_g16079.t1_1
N6.HOG0029403	OG0012188	n0															W103_g6283.t1_1	jl_g1434.t1_1
N6.HOG0029404	OG0012189	n4															W103_g29873.t1_1	jl_g14294.t1_1
N6.HOG0029405	OG0012189	n18															W103_g15784.t1_1	
N6.HOG0029406	OG0012190	n2															W103_g31917.t1_1	jl_g14713.t1_1
N6.HOG0029407	OG0012190	n14															W103_g16045.t1_1	jl_g14679.t1_1
N6.HOG0029408	OG0012191	n7																jl_g15652.t1_1
N6.HOG0029409	OG0012191	n14															W103_g31373.t1_1	
N6.HOG0029410	OG0012191	n15															W103_g32121.t1_1	
N6.HOG0029411	OG0012192	n0															W103_g16997.t1_1	jl_g15040.t1_1
N6.HOG0029412	OG0012193	n8															W103_g14595.t1_1, W103_g11667.t1_1	
N6.HOG0029413	OG0012193	n12																jl_g17906.t1_1
N6.HOG0029414	OG0012193	n13																jl_g17915.t1_1
N6.HOG0029415	OG0012194	n4																jl_g17245.t1_1
N6.HOG0029416	OG0012194	n5															W103_g6279.t1_1	jl_g42760.t1_1
N6.HOG0029417	OG0012195	n0																jl_g16433.t1_1, jl_g42831.t1_1
N6.HOG0029418	OG0012196	n4															W103_g6153.t1_1	jl_g16452.t1_1
N6.HOG0029419	OG0012197	n0															W103_g7022.t1_1, W103_g22954.t1_1	jl_g15890.t1_1
N6.HOG0029420	OG0012198	n5																jl_g15098.t1_1
N6.HOG0029421	OG0012198	n17															W103_g16949.t1_1	
N6.HOG0029422	OG0012199	n6															W103_g16084.t1_1	
N6.HOG0029423	OG0012199	n14															W103_g31964.t1_1	
N6.HOG0029424	OG0012200	n0															W103_g15961.t1_1, W103_g34518.t1_1	jl_g14587.t1_1
N6.HOG0029425	OG0012201	n5															W103_g15730.t1_1	jl_g14148.t1_1
N6.HOG0029426	OG0012201	n10															W103_g28159.t1_1	
N6.HOG0029427	OG0012202	n0															W103_g6189.t1_1	jl_g16898.t1_1
N6.HOG0029428	OG0012203	n6															W103_g12624.t1_1	
N6.HOG0029429	OG0012203	n8															W103_g19798.t1_1	jl_g16342.t1_1
N6.HOG0029430	OG0012204	n0															W103_g21938.t1_1	
N6.HOG0029431	OG0012205	n5															W103_g11573.t1_1	jl_g13474.t1_1
N6.HOG0029432	OG0012205	n8																jl_g17552.t1_1
N6.HOG0029433	OG0012205	n18															W103_g14690.t1_1	
N6.HOG0029434	OG0012206	n2															W103_g20286.t1_1	jl_g15975.t1_1
N6.HOG0029435	OG0012206	n15															W103_g26401.t1_1	
N6.HOG0029436	OG0012207	n3															W103_g7620.t1_1	
N6.HOG0029437	OG0012208	n4															W103_g22133.t1_1	jl_g16632.t1_1
N6.HOG0029438	OG0012208	n15															W103_g20185.t1_1	jl_g10454.t1_1
N6.HOG0029439	OG0012209	n8															W103_g19475.t1_1, W103_g11165.t1_1	
N6.HOG0029440	OG0012209	n12																jl_g9514.t1_1
N6.HOG0029441	OG0012209	n14																jl_g9523.t1_1
N6.HOG0029442	OG0012210	n10															W103_g16900.t1_1	
N6.HOG0029443	OG0012211	n5															W103_g20173.t1_1	
N6.HOG0029444	OG0012211	n15															W103_g22143.t1_1	jl_g16620.t1_1
N6.HOG0029445	OG0012212	n0															W103_g32111.t1_1, W103_g31385.t1_1	jl_g15566.t1_1
N6.HOG0029446	OG0012213	n12															W103_g17125.t1_1	
N6.HOG0029447	OG0012213	n16																jl_g17347.t1_1
N6.HOG0029448	OG0012214	n0															W103_g11674.t1_1, W103_g33930.t1_1	jl_g17939.t1_1
N6.HOG0029449	OG0012215	n8															W103_g33771.t1_1, W103_g13823.t1_1	jl_g5465.t1_1
N6.HOG0029450	OG0012216	n0															W103_g123.t1_1	jl_g19629.t1_1
N6.HOG0029451	OG0012217	n0															W103_g10665.t1_1	jl_g20730.t1_1
N6.HOG0029452	OG0012218	n0															W103_g10648.t1_1	jl_g20713.t1_1
N6.HOG0029453	OG0012219	n0															W103_g10764.t1_1	jl_g20860.t1_1
N6.HOG0029454	OG0012220	n0															W103_g782.t1_1	jl_g18845.t1_1
N6.HOG0029455	OG0012221	n0															W103_g13592.t1_1	jl_g21097.t1_1
N6.HOG0029456	OG0012222	n0															W103_g27213.t1_1	jl_g18115.t1_1
N6.HOG0029457	OG0012223	n0															W103_g965.t1_1	jl_g18777.t1_1
N6.HOG0029458	OG0012224	n6															W103_g1178.t1_1	
N6.HOG0029459	OG0012224	n11																jl_g21595.t1_1
N6.HOG0029460	OG0012225	n0															W103_g371.t1_1	jl_g19243.t1_1
N6.HOG0029461	OG0012226	n0															W103_g10618.t1_1	jl_g20676.t1_1
N6.HOG0029462	OG0012227	n0															W103_g225.t1_1	jl_g19480.t1_1
N6.HOG0029463	OG0012228	n0															W103_g10521.t1_1	jl_g20558.t1_1
N6.HOG0029464	OG0012229	n7																jl_g18187.t1_1
N6.HOG0029465	OG0012229	n11															W103_g508.t1_1	
N6.HOG0029466	OG0012230	n0															W103_g422.t1_1	jl_g19118.t1_1
N6.HOG0029467	OG0012231	n8															W103_g11097.t1_1	jl_g9350.t1_1
N6.HOG0029468	OG0012231	n12															W103_g19414.t1_1	
N6.HOG0029469	OG0012232	n0															W103_g688.t1_1	jl_g29208.t1_1, jl_g29196.t1_1
N6.HOG0029470	OG0012233	n0															W103_g585.t1_1	jl_g18736.t1_1
N6.HOG0029471	OG0012234	n15															W103_g19409.t1_1	
N6.HOG0029472	OG0012234	n16															W103_g11093.t1_1	jl_g9342.t1_1
N6.HOG0029473	OG0012235	n8															W103_g10520.t1_1	jl_g20557.t1_1
N6.HOG0029474	OG0012236	n6																jl_g20542.t1_1
N6.HOG0029475	OG0012236	n11															W103_g10505.t1_1	jl_g20541.t1_1
N6.HOG0029476	OG0012237	n0															W103_g30801.t1_1	jl_g19972.t1_1
N6.HOG0029477	OG0012238	n0																jl_g7737.t1_1, jl_g18724.t1_1
N6.HOG0029478	OG0012239	n0															W103_g241.t1_1	jl_g19461.t1_1
N6.HOG0029479	OG0012240	n0															W103_g10190.t1_1, W103_g28741.t1_1	jl_g20367.t2_1, jl_g20367.t1_1
N6.HOG0029480	OG0012241	n0															W103_g423.t1_1	jl_g19117.t1_1
N6.HOG0029481	OG0012242	n0															W103_g10506.t1_1	jl_g20543.t1_1
N6.HOG0029482	OG0012243	n8															W103_g10478.t1_1	jl_g20509.t1_1
N6.HOG0029483	OG0012244	n0															W103_g781.t1_1	jl_g18846.t1_1
N6.HOG0029484	OG0012245	n0															W103_g10790.t1_1	jl_g20898.t1_1
N6.HOG0029485	OG0012246	n10															W103_g442.t1_1	
N6.HOG0029486	OG0012246	n11																jl_g19087.t1_1
N6.HOG0029487	OG0012247	n0															W103_g10173.t1_1	jl_g20385.t1_1
N6.HOG0029488	OG0012248	n0																jl_g19901.t1_1
N6.HOG0029489	OG0012249	n10															W103_g10534.t1_1	
N6.HOG0029490	OG0012249	n16																jl_g20570.t1_1
N6.HOG0029491	OG0012250	n0															W103_g10730.t1_1	jl_g20820.t1_1
N6.HOG0029492	OG0012251	n3															W103_g1000.t1_1	
N6.HOG0029493	OG0012252	n2															W103_g13473.t1_1	jl_g21346.t1_1, jl_g21310.t1_1
N6.HOG0029494	OG0012253	n0															W103_g709.t1_1	jl_g18914.t1_1
N6.HOG0029495	OG0012254	n0															W103_g34323.t1_1, W103_g34323.t2_1	jl_g19861.t1_1
N6.HOG0029496	OG0012255	n0															W103_g10434.t1_1	jl_g20437.t1_1
N6.HOG0029497	OG0012256	n0															W103_g10812.t1_1	jl_g20961.t1_1, jl_g20939.t1_1
N6.HOG0029498	OG0012257	n0															W103_g612.t1_1	jl_g18670.t1_1
N6.HOG0029499	OG0012258	n0															W103_g34844.t1_1	jl_g20023.t1_1
N6.HOG0029500	OG0012259	n0															W103_g10539.t1_1	jl_g20575.t1_1
N6.HOG0029501	OG0012260	n10															W103_g242.t1_1	
N6.HOG0029502	OG0012261	n1															W103_g574.t1_1	jl_g18392.t1_1
N6.HOG0029503	OG0012261	n8																jl_g18396.t1_1
N6.HOG0029504	OG0012262	n5															W103_g10544.t1_1	jl_g20582.t1_1
N6.HOG0029505	OG0012263	n0															W103_g13442.t1_1	jl_g21398.t1_1
N6.HOG0029506	OG0012264	n3															W103_g1011.t1_1	jl_g21883.t1_1
N6.HOG0029507	OG0012265	n13															W103_g13558.t1_1	
N6.HOG0029508	OG0012265	n15																jl_g21178.t1_1
N6.HOG0029509	OG0012266	n13																jl_g20783.t1_1
N6.HOG0029510	OG0012267	n0															W103_g13449.t1_1	jl_g21393.t1_1, jl_g16614.t1_1
N6.HOG0029511	OG0012268	n0															W103_g206.t1_1	jl_g9725.t1_1, jl_g19503.t1_1
N6.HOG0029512	OG0012269	n0															W103_g173.t1_1	jl_g19555.t1_1
N6.HOG0029513	OG0012270	n0															W103_g1117.t1_1	jl_g21698.t1_1
N6.HOG0029514	OG0012271	n0															W103_g10621.t1_1	jl_g9883.t1_1, jl_g20679.t1_1
N6.HOG0029515	OG0012272	n9															W103_g27295.t1_1	jl_g20041.t1_1
N6.HOG0029516	OG0012273	n7																jl_g22146.t1_1
N6.HOG0029517	OG0012273	n11															W103_g892.t1_1	
N6.HOG0029518	OG0012274	n0															W103_g13368.t1_1	jl_g21539.t1_1
N6.HOG0029519	OG0012275	n5															W103_g1061.t1_1	jl_g21803.t1_1
N6.HOG0029520	OG0012276	n0															W103_g10680.t1_1	jl_g20762.t1_1, jl_g20748.t1_1
N6.HOG0029521	OG0012277	n9															W103_g28894.t1_1	
N6.HOG0029522	OG0012277	n10															W103_g10343.t1_1	
N6.HOG0029523	OG0012278	n0															W103_g13830.t1_1, W103_g33776.t1_1	jl_g5471.t1_1
N6.HOG0029524	OG0012279	n0															W103_g1184.t1_1	jl_g21587.t1_1
N6.HOG0029525	OG0012280	n0															W103_g749.t1_1	jl_g18887.t1_1
N6.HOG0029526	OG0012281	n1															W103_g10670.t1_1	
N6.HOG0029527	OG0012281	n15																jl_g20736.t1_1
N6.HOG0029528	OG0012282	n4																jl_g19703.t1_1
N6.HOG0029529	OG0012283	n0															W103_g10235.t1_1, W103_g28788.t1_1	jl_g20308.t1_1
N6.HOG0029530	OG0012284	n4																jl_g20190.t1_1
N6.HOG0029531	OG0012284	n10															W103_g10352.t1_1	
N6.HOG0029532	OG0012284	n11															W103_g28904.t1_1	
N6.HOG0029533	OG0012285	n0															W103_g10749.t1_1	jl_g20843.t1_1
N6.HOG0029534	OG0012286	n5															W103_g13415.t1_1	jl_g21458.t1_1
N6.HOG0029535	OG0012286	n9																jl_g173.t1_1
N6.HOG0029536	OG0012287	n0															W103_g13472.t1_1	jl_g21348.t1_1, jl_g21341.t1_1
N6.HOG0029537	OG0012288	n0																jl_g20494.t1_1
N6.HOG0029538	OG0012289	n0															W103_g10762.t1_1	jl_g20858.t1_1
N6.HOG0029539	OG0012290	n5															W103_g10365.t1_1	
N6.HOG0029540	OG0012290	n13															W103_g28919.t1_1	jl_g20211.t1_1
N6.HOG0029541	OG0012291	n4															W103_g10328.t1_1, W103_g28878.t1_1	
N6.HOG0029542	OG0012292	n0															W103_g10803.t1_1	jl_g20924.t1_1, jl_g20931.t1_1
N6.HOG0029543	OG0012293	n3															W103_g10428.t1_1	jl_g20442.t1_1
N6.HOG0029544	OG0012294	n12															W103_g1017.t1_1	
N6.HOG0029545	OG0012295	n0															W103_g10511.t2_1, W103_g10511.t1_1	jl_g20547.t1_1
N6.HOG0029546	OG0012296	n0															W103_g28923.t1_1, W103_g10370.t1_1	jl_g20215.t1_1
N6.HOG0029547	OG0012297	n0															W103_g933.t1_1	jl_g21944.t1_1
N6.HOG0029548	OG0012298	n8															W103_g13419.t1_1	jl_g21453.t1_1
N6.HOG0029549	OG0012299	n0															W103_g1096.t1_1	jl_g21734.t1_1
N6.HOG0029550	OG0012300	n0															W103_g10524.t1_1	jl_g20561.t1_1
N6.HOG0029551	OG0012301	n3																jl_g21271.t1_1
N6.HOG0029552	OG0012301	n6															W103_g13519.t1_1	
N6.HOG0029553	OG0012302	n3															W103_g10437.t2_1, W103_g10437.t1_1	jl_g20433.t1_1
N6.HOG0029554	OG0012303	n0															W103_g10348.t1_1, W103_g28899.t1_1	jl_g20186.t1_1
N6.HOG0029555	OG0012304	n6															W103_g71.t1_1	
N6.HOG0029556	OG0012305	n6																jl_g19646.t2_1
N6.HOG0029557	OG0012305	n7																jl_g19647.t1_1
N6.HOG0029558	OG0012306	n3															W103_g620.t1_1, W103_g620.t2_1	
N6.HOG0029559	OG0012307	n4															W103_g909.t1_1	
N6.HOG0029560	OG0012307	n8																jl_g22043.t1_1
N6.HOG0029561	OG0012308	n0															W103_g13358.t1_1	jl_g21567.t1_1
N6.HOG0029562	OG0012309	n0															W103_g13357.t1_1	jl_g21568.t1_1
N6.HOG0029563	OG0012310	n0															W103_g13369.t1_1	jl_g21535.t1_1
N6.HOG0029564	OG0012311	n8															W103_g13559.t1_1	
N6.HOG0029565	OG0012311	n9																jl_g21176.t1_1
N6.HOG0029566	OG0012312	n4																jl_g20452.t1_1
N6.HOG0029567	OG0012313	n6																jl_g20479.t1_1
N6.HOG0029568	OG0012314	n12															W103_g92.t1_1	jl_g19698.t1_1
N6.HOG0029569	OG0012315	n2																jl_g20318.t1_1
N6.HOG0029570	OG0012315	n12															W103_g28799.t1_1	jl_g20295.t1_1, jl_g20295.t2_1
N6.HOG0029571	OG0012316	n0															W103_g154.t1_1	jl_g19577.t1_1
N6.HOG0029572	OG0012317	n0															W103_g707.t1_1	jl_g18912.t1_1
N6.HOG0029573	OG0012318	n0															W103_g215.t1_1, W103_g215.t2_1	jl_g19493.t1_1
N6.HOG0029574	OG0012319	n0															W103_g30802.t1_1	jl_g19973.t1_1
N6.HOG0029575	OG0012320	n0															W103_g10787.t1_1	jl_g20895.t1_1
N6.HOG0029576	OG0012321	n0															W103_g10613.t1_1	jl_g20670.t1_1
N6.HOG0029577	OG0012322	n5																jl_g19611.t1_1
N6.HOG0029578	OG0012322	n15															W103_g132.t1_1	jl_g19607.t1_1
N6.HOG0029579	OG0012323	n0															W103_g644.t1_1	jl_g18604.t1_1, jl_g18594.t1_1
N6.HOG0029580	OG0012324	n11																jl_g20969.t1_1
N6.HOG0029581	OG0012324	n12																jl_g20952.t1_1
N6.HOG0029582	OG0012325	n6															W103_g28879.t1_1	
N6.HOG0029583	OG0012325	n12															W103_g10329.t1_1	jl_g20164.t1_1
N6.HOG0029584	OG0012326	n0															W103_g1107.t2_1, W103_g1107.t1_1	jl_g21715.t1_1, jl_g18969.t1_1
N6.HOG0029585	OG0012327	n0															W103_g34850.t1_1, W103_g35109.t1_1, W103_g34888.t1_1	jl_g20031.t1_1
N6.HOG0029586	OG0012328	n3																jl_g19650.t1_1
N6.HOG0029587	OG0012328	n7															W103_g113.t1_1	
N6.HOG0029588	OG0012328	n11															W103_g115.t1_1	
N6.HOG0029589	OG0012328	n14																jl_g19652.t1_1
N6.HOG0029590	OG0012329	n0															W103_g493.t1_1	jl_g18225.t1_1, jl_g18223.t1_1
N6.HOG0029591	OG0012330	n0															W103_g13372.t1_1	jl_g21533.t1_1
N6.HOG0029592	OG0012331	n0															W103_g341.t1_1	jl_g19281.t1_1, jl_g19302.t1_1
N6.HOG0029593	OG0012332	n0															W103_g451.t1_1	jl_g19059.t1_1, jl_g19058.t1_1
N6.HOG0029594	OG0012333	n0															W103_g645.t1_1	jl_g18595.t1_1
N6.HOG0029595	OG0012334	n5																jl_g20359.t1_1
N6.HOG0029596	OG0012334	n6															W103_g28744.t1_1, W103_g10195.t1_1	jl_g20360.t1_1
N6.HOG0029597	OG0012335	n0															W103_g27275.t1_1	jl_g20093.t1_1
N6.HOG0029598	OG0012336	n0															W103_g913.t1_1	jl_g22039.t1_1
N6.HOG0029599	OG0012337	n0															W103_g347.t1_1	jl_g43209.t1_1
N6.HOG0029600	OG0012338	n0															W103_g8.t2_1, W103_g8.t1_1	jl_g18050.t1_1
N6.HOG0029601	OG0012339	n0															W103_g405.t1_1	jl_g19174.t1_1, jl_g19175.t1_1, jl_g19178.t1_1
N6.HOG0029602	OG0012340	n0															W103_g972.t1_1	jl_g18779.t1_1
N6.HOG0029603	OG0012341	n7																jl_g20826.t1_1
N6.HOG0029604	OG0012341	n16															W103_g10736.t1_1	
N6.HOG0029605	OG0012342	n0															W103_g30749.t1_1	jl_g19941.t1_1
N6.HOG0029606	OG0012343	n0															W103_g27208.t1_1	jl_g18039.t1_1, jl_g18096.t1_1
N6.HOG0029607	OG0012344	n5																jl_g18189.t1_1
N6.HOG0029608	OG0012344	n8															W103_g505.t1_1	jl_g18193.t1_1
N6.HOG0029609	OG0012345	n3																jl_g20267.t1_1
N6.HOG0029610	OG0012345	n16															W103_g28819.t1_1, W103_g10268.t1_1	
N6.HOG0029611	OG0012346	n0															W103_g553.t1_1, W103_g553.t2_1	jl_g18378.t1_1
N6.HOG0029612	OG0012347	n0															W103_g10573.t1_1	jl_g20617.t1_1
N6.HOG0029613	OG0012348	n0															W103_g162.t1_1	jl_g19564.t1_1
N6.HOG0029614	OG0012349	n7																jl_g21484.t1_1
N6.HOG0029615	OG0012349	n11															W103_g13401.t1_1	
N6.HOG0029616	OG0012351	n3															W103_g14045.t1_1	jl_g5744.t1_1
N6.HOG0029617	OG0012352	n6															W103_g27285.t1_1	jl_g20082.t1_1
N6.HOG0029618	OG0012352	n18																jl_g20052.t1_1
N6.HOG0029619	OG0012353	n0															W103_g228.t1_1	jl_g19531.t1_1, jl_g19476.t1_1
N6.HOG0029620	OG0012354	n0															W103_g10739.t1_1	jl_g20830.t1_1
N6.HOG0029621	OG0012355	n0															W103_g219.t1_1	jl_g19489.t1_1
N6.HOG0029622	OG0012356	n0																jl_g20870.t1_1
N6.HOG0029623	OG0012357	n0															W103_g10617.t1_1	jl_g20674.t2_1, jl_g20674.t1_1
N6.HOG0029624	OG0012358	n0															W103_g10753.t1_1	jl_g17261.t1_1, jl_g20847.t1_1
N6.HOG0029625	OG0012359	n0															W103_g10238.t1_1, W103_g28792.t1_1	jl_g20304.t1_1
N6.HOG0029626	OG0012360	n0															W103_g1145.t1_1	jl_g21644.t1_1, jl_g21648.t1_1
N6.HOG0029627	OG0012361	n7																jl_g21000.t1_1
N6.HOG0029628	OG0012361	n12															W103_g10847.t1_1	
N6.HOG0029629	OG0012362	n0															W103_g10223.t1_1, W103_g28776.t1_1	jl_g20323.t1_1
N6.HOG0029630	OG0012363	n0															W103_g100.t1_1	jl_g19710.t1_1
N6.HOG0029631	OG0012364	n0															W103_g820.t2_1, W103_g820.t1_1	jl_g18276.t1_1, jl_g18273.t1_1
N6.HOG0029632	OG0012365	n0															W103_g858.t1_1	jl_g18500.t1_1
N6.HOG0029633	OG0012366	n14															W103_g28880.t1_1, W103_g10330.t1_1	
N6.HOG0029634	OG0012367	n4															W103_g229.t1_1	jl_g19475.t1_1
N6.HOG0029635	OG0012367	n15																jl_g19530.t1_1
N6.HOG0029636	OG0012368	n8															W103_g27261.t1_1	
N6.HOG0029637	OG0012368	n18																jl_g19823.t1_1, jl_g20120.t1_1
N6.HOG0029638	OG0012369	n0															W103_g10719.t1_1	jl_g20807.t1_1
N6.HOG0029639	OG0012370	n13																jl_g20853.t1_1
N6.HOG0029640	OG0012371	n3																jl_g18815.t1_1
N6.HOG0029641	OG0012371	n7															W103_g791.t1_1	jl_g37217.t1_1
N6.HOG0029642	OG0012372	n12																jl_g19962.t1_1
N6.HOG0029643	OG0012372	n13															W103_g30794.t1_1	
N6.HOG0029644	OG0012373	n9																jl_g19732.t1_1
N6.HOG0029645	OG0012373	n17															W103_g59.t1_1	
N6.HOG0029646	OG0012374	n7															W103_g58.t1_1	
N6.HOG0029647	OG0012374	n16																jl_g19731.t1_1
N6.HOG0029648	OG0012375	n0															W103_g10216.t1_1, W103_g28769.t1_1, W103_g28768.t1_1	jl_g20334.t1_1
N6.HOG0029649	OG0012376	n0																jl_g21048.t1_1
N6.HOG0029650	OG0012377	n0															W103_g13351.t1_1	jl_g21574.t1_1
N6.HOG0029651	OG0012378	n0															W103_g8568.t1_1	jl_g7400.t1_1
N6.HOG0029652	OG0012379	n6															W103_g24257.t1_1	
N6.HOG0029653	OG0012379	n9															W103_g22795.t1_1	
N6.HOG0029654	OG0012380	n8															W103_g23209.t1_1	
N6.HOG0029655	OG0012380	n17															W103_g20388.t1_1	
N6.HOG0029656	OG0012381	n4															W103_g23257.t1_1	jl_g32883.t1_1
N6.HOG0029657	OG0012381	n15															W103_g20341.t1_1	
N6.HOG0029658	OG0012382	n7															W103_g23425.t1_1, W103_g21316.t1_1	
N6.HOG0029659	OG0012382	n11																jl_g34295.t1_1
N6.HOG0029660	OG0012382	n16																jl_g34275.t1_1
N6.HOG0029661	OG0012383	n3															W103_g26986.t2_1, W103_g33241.t2_1, W103_g26986.t1_1, W103_g33241.t1_1	
N6.HOG0029662	OG0012383	n7																jl_g33416.t1_1
N6.HOG0029663	OG0012384	n0															W103_g27694.t1_1, W103_g28574.t1_1	jl_g33275.t1_1
N6.HOG0029664	OG0012385	n0															W103_g17677.t1_1	jl_g33787.t1_1
N6.HOG0029665	OG0012387	n0															W103_g20344.t1_1, W103_g23253.t1_1	jl_g32891.t1_1
N6.HOG0029666	OG0012388	n8															W103_g17556.t1_1	jl_g33613.t1_1
N6.HOG0029667	OG0012389	n11															W103_g15065.t1_1	
N6.HOG0029668	OG0012389	n12															W103_g15227.t1_1	jl_g32237.t1_1
N6.HOG0029669	OG0012390	n0															W103_g27071.t1_1, W103_g17531.t1_1	jl_g33538.t1_1, jl_g33558.t1_1, jl_g33570.t1_1
N6.HOG0029670	OG0012391	n9															W103_g11458.t1_1	
N6.HOG0029671	OG0012391	n12															W103_g24899.t1_1	jl_g5044.t1_1
N6.HOG0029672	OG0012392	n3															W103_g15038.t1_1, W103_g15257.t1_1	
N6.HOG0029673	OG0012392	n6																jl_g32160.t1_1
N6.HOG0029674	OG0012393	n8															W103_g26071.t1_1	
N6.HOG0029675	OG0012393	n9															W103_g21430.t1_1	
N6.HOG0029676	OG0012394	n6															W103_g26082.t2_1, W103_g26082.t1_1	jl_g34901.t2_1
N6.HOG0029677	OG0012394	n12															W103_g21419.t1_1	jl_g34901.t1_1
N6.HOG0029678	OG0012395	n0															W103_g26084.t1_1, W103_g21417.t1_1	jl_g34907.t1_1
N6.HOG0029679	OG0012396	n13															W103_g26086.t1_1	jl_g34915.t1_1
N6.HOG0029680	OG0012396	n14															W103_g21415.t1_1	
N6.HOG0029681	OG0012397	n0															W103_g26081.t1_1, W103_g21420.t1_1	jl_g34900.t1_1
N6.HOG0029682	OG0012398	n0															W103_g21109.t1_1, W103_g17849.t1_1	jl_g34007.t1_1
N6.HOG0029683	OG0012399	n6																jl_g35466.t1_1
N6.HOG0029684	OG0012399	n10															W103_g13716.t1_1	jl_g35481.t1_1
N6.HOG0029685	OG0012400	n4															W103_g17684.t2_1, W103_g17684.t1_1	
N6.HOG0029686	OG0012400	n7																jl_g33797.t1_1
N6.HOG0029687	OG0012401	n7															W103_g32961.t1_1	jl_g34391.t1_1
N6.HOG0029688	OG0012402	n12															W103_g21407.t1_1	
N6.HOG0029689	OG0012402	n14															W103_g26095.t1_1	
N6.HOG0029690	OG0012403	n0																jl_g34811.t1_1
N6.HOG0029691	OG0012404	n7															W103_g15167.t1_1	jl_g32329.t1_1
N6.HOG0029692	OG0012404	n14															W103_g32465.t1_1, W103_g29620.t1_1	jl_g10556.t1_1
N6.HOG0029693	OG0012405	n0															W103_g14057.t1_1	jl_g5755.t1_1
N6.HOG0029694	OG0012406	n6															W103_g17639.t1_1	jl_g33737.t1_1
N6.HOG0029695	OG0012407	n6																jl_g7393.t1_1
N6.HOG0029696	OG0012407	n10															W103_g8565.t1_1	jl_g7393.t2_1
N6.HOG0029697	OG0012408	n0															W103_g21363.t1_1, W103_g23480.t1_1	jl_g34366.t1_1
N6.HOG0029698	OG0012409	n7															W103_g17669.t1_1	
N6.HOG0029699	OG0012410	n0															W103_g15250.t1_1, W103_g15042.t1_1	jl_g32174.t1_1, jl_g13557.t1_1
N6.HOG0029700	OG0012411	n5															W103_g20429.t1_1	
N6.HOG0029701	OG0012411	n12															W103_g34045.t1_1	jl_g33061.t1_1
N6.HOG0029702	OG0012412	n0															W103_g20468.t1_1, W103_g25885.t1_1	jl_g32581.t1_1
N6.HOG0029703	OG0012413	n0															W103_g28540.t1_1, W103_g27731.t1_1	jl_g33319.t1_1
N6.HOG0029704	OG0012414	n4															W103_g21349.t1_1	jl_g34347.t1_1
N6.HOG0029705	OG0012414	n12															W103_g23463.t1_1	
N6.HOG0029706	OG0012415	n0															W103_g26093.t1_1, W103_g21409.t1_1	jl_g34922.t1_1
N6.HOG0029707	OG0012416	n9																jl_g33213.t1_1
N6.HOG0029708	OG0012416	n12															W103_g28605.t1_1, W103_g27665.t1_1	
N6.HOG0029709	OG0012417	n5															W103_g24217.t1_1, W103_g22837.t1_1	jl_g28742.t1_1
N6.HOG0029710	OG0012417	n16																jl_g32687.t1_1
N6.HOG0029711	OG0012418	n0															W103_g22817.t1_1, W103_g24236.t1_1	jl_g32705.t1_1
N6.HOG0029712	OG0012419	n3															W103_g27081.t1_1	
N6.HOG0029713	OG0012419	n6																jl_g33585.t1_1
N6.HOG0029714	OG0012419	n18															W103_g27081.t2_1, W103_g17540.t1_1	
N6.HOG0029715	OG0012420	n12															W103_g21065.t1_1	jl_g33961.t1_1
N6.HOG0029716	OG0012421	n0															W103_g29835.t1_1, W103_g30240.t1_1	jl_g33126.t1_1
N6.HOG0029717	OG0012422	n5															W103_g17583.t1_1	jl_g33643.t1_1
