HOG	OG	Gene Tree Parent Clade	CBDRx	CBDRx_proteins	Cannbio-2_proteins	Cascade	ERB_F3_proteins	ERBxHO40_23_hirisehap1_proteins	ERBxHO40_23_hirisehap2_proteins	Finola_proteins	HO40_proteins	I3_proteins	JL_Mother_proteins	Parasponia_andersonii	Purple_Kush_proteins	Trema_orientale	W103_proteins	jl_proteins
N14.HOG0014520	OG0005789	n7	XP_030483907.1	CBDRx_g33562.t1_1														
N14.HOG0014521	OG0005790	n6		CBDRx_g32193.t1_1														
N14.HOG0014522	OG0005790	n15	XP_030483911.1	CBDRx_g32193.t2_1														
N14.HOG0014523	OG0005791	n11	XP_030483920.1, XP_030483921.1	CBDRx_g33612.t1_1														
N14.HOG0014524	OG0005792	n16	XP_030484004.1	CBDRx_g32844.t1_1														
N14.HOG0014525	OG0005793	n9		CBDRx_g32266.t1_1														
N14.HOG0014526	OG0005793	n22	XP_030484020.1, XP_030484019.1															
N14.HOG0014527	OG0005794	n4	XP_030484079.1	CBDRx_g34002.t1_1														
N14.HOG0014528	OG0005794	n17	XP_030484080.1															
N14.HOG0014529	OG0005795	n5	XP_030484096.1, XP_030484097.1	CBDRx_g32013.t1_1														
N14.HOG0014530	OG0005796	n7		CBDRx_g33700.t1_1														
N14.HOG0014531	OG0005796	n18	XP_030484121.1, XP_030484120.1, XP_030484119.1, XP_030484117.1, XP_030484118.1, XP_030484122.1															
N14.HOG0014532	OG0005797	n6	XP_030484197.1	CBDRx_g32646.t1_1														
N14.HOG0014533	OG0005798	n7	XP_030484207.1	CBDRx_g33439.t1_1														
N14.HOG0014534	OG0005799	n2	XP_030484323.1, XP_030485771.1, XP_030509904.1															
N14.HOG0014535	OG0005799	n10	XP_030505368.1	CBDRx_g21802.t1_1, CBDRx_g2652.t1_1, CBDRx_g31937.t1_1, CBDRx_g4786.t1_1, CBDRx_g27477.t1_1, CBDRx_g17976.t1_1														
N14.HOG0014536	OG0005800	n10	XP_030484380.1	CBDRx_g32365.t2_1														
N14.HOG0014537	OG0005800	n14		CBDRx_g32365.t1_1														
N14.HOG0014538	OG0005801	n13	XP_030484454.1	CBDRx_g33737.t1_1														
N14.HOG0014539	OG0005802	n9	XP_030484475.1	CBDRx_g31313.t1_1														
N14.HOG0014540	OG0005803	n3	XP_030484520.1, XP_030484522.1	CBDRx_g32039.t1_1														
N14.HOG0014541	OG0005804	n0	XP_030484531.1	CBDRx_g33414.t1_1														
N14.HOG0014542	OG0005805	n4	XP_030484575.1, XP_030484576.1	CBDRx_g32127.t1_1														
N14.HOG0014543	OG0005806	n18	XP_030484941.1	CBDRx_g33854.t1_1														
N14.HOG0014544	OG0005808	n7	XP_030485123.1	CBDRx_g33441.t1_1														
N14.HOG0014545	OG0005809	n6		CBDRx_g32476.t1_1														
N14.HOG0014546	OG0005809	n12	XP_030485127.1	CBDRx_g32476.t2_1														
N14.HOG0014547	OG0005810	n13		CBDRx_g32850.t1_1														
N14.HOG0014548	OG0005811	n3	XP_030485370.1, XP_030485371.1	CBDRx_g34523.t1_1														
N14.HOG0014549	OG0005811	n18	XP_030485372.1															
N14.HOG0014550	OG0005812	n0	XP_030490567.1, XP_030490568.1, XP_030485430.1, XP_030485429.1	CBDRx_g34562.t2_1, CBDRx_g5890.t1_1, CBDRx_g34562.t1_1														
N14.HOG0014551	OG0005813	n4	XP_030485443.1	CBDRx_g34589.t1_1														
N14.HOG0014552	OG0005813	n14	XP_030488903.1	CBDRx_g7082.t2_1, CBDRx_g7082.t1_1														
N14.HOG0014553	OG0005814	n3	XP_030485456.1	CBDRx_g34616.t1_1														
N14.HOG0014554	OG0005814	n9	XP_030501628.1	CBDRx_g17113.t1_1														
N14.HOG0014555	OG0005815	n0	XP_030485537.1, XP_030485539.1, XP_030485536.1, XP_030485535.1	CBDRx_g34725.t1_1														
N14.HOG0014556	OG0005816	n20		CBDRx_g34728.t1_1, CBDRx_g34727.t1_1														
N14.HOG0014557	OG0005817	n6	XP_030485601.1, XP_030500504.1	CBDRx_g18427.t1_1														
N14.HOG0014558	OG0005817	n9	XP_030485600.1	CBDRx_g18427.t2_1, CBDRx_g34800.t1_1														
N14.HOG0014559	OG0005818	n0	XP_030485727.1	CBDRx_g1472.t1_1														
N14.HOG0014560	OG0005819	n21	XP_030485760.1	CBDRx_g1795.t1_1														
N14.HOG0014561	OG0005820	n0	XP_030486076.1, XP_030486075.1, XP_030486100.1, XP_030486099.1	CBDRx_g370.t1_1, CBDRx_g391.t1_1														
N14.HOG0014562	OG0005821	n18	XP_030486170.1, XP_030486178.1, XP_030486163.1, XP_030486186.1, XP_030486154.1, XP_030486145.1															
N14.HOG0014563	OG0005822	n9		CBDRx_g526.t1_1														
N14.HOG0014564	OG0005822	n12		CBDRx_g527.t1_1														
N14.HOG0014565	OG0005823	n0	XP_030486261.1	CBDRx_g548.t1_1, CBDRx_g548.t2_1														
N14.HOG0014566	OG0005824	n17	XP_030486284.1, XP_030486287.1, XP_030486286.1, XP_030486285.1	CBDRx_g569.t1_1														
N14.HOG0014567	OG0005825	n11	XP_030486301.1	CBDRx_g263.t1_1														
N14.HOG0014568	OG0005825	n13	XP_030495790.1	CBDRx_g21502.t1_1														
N14.HOG0014569	OG0005825	n16	XP_030495786.1, XP_030495787.1	CBDRx_g10968.t1_1														
N14.HOG0014570	OG0005826	n0	XP_030486344.1, XP_030486343.1, XP_030486333.1, XP_030486332.1	CBDRx_g645.t1_1, CBDRx_g625.t1_1														
N14.HOG0014571	OG0005827	n6	XP_030486362.1	CBDRx_g664.t1_1														
N14.HOG0014572	OG0005827	n15	XP_030486373.1	CBDRx_g676.t1_1														
N14.HOG0014573	OG0005828	n16	XP_030486374.1	CBDRx_g675.t1_1														
N14.HOG0014574	OG0005828	n17	XP_030486363.1	CBDRx_g663.t1_1														
N14.HOG0014575	OG0005829	n8	XP_030486501.1, XP_030486500.1, XP_030486449.1, XP_030486448.1															
N14.HOG0014576	OG0005829	n16		CBDRx_g749.t1_1, CBDRx_g799.t1_1														
N14.HOG0014577	OG0005829	n20	XP_030486463.1	CBDRx_g761.t1_1														
N14.HOG0014578	OG0005830	n5	XP_030486604.1, XP_030486603.1, XP_030486605.1, XP_030500047.1	CBDRx_g875.t1_1														
N14.HOG0014579	OG0005830	n13	XP_030486606.1															
N14.HOG0014580	OG0005831	n0	XP_030486641.1	CBDRx_g1468.t1_1														
N14.HOG0014581	OG0005832	n8	XP_030486646.1	CBDRx_g1473.t1_1														
N14.HOG0014582	OG0005833	n12	XP_030486653.1, XP_030486654.1, XP_030486655.1	CBDRx_g6134.t1_1														
N14.HOG0014583	OG0005833	n19	XP_030486882.1, XP_030486884.1, XP_030486883.1	CBDRx_g6150.t1_1														
N14.HOG0014584	OG0005834	n0	XP_030486667.1	CBDRx_g7128.t1_1														
N14.HOG0014585	OG0005835	n3	XP_030486738.1	CBDRx_g8928.t1_1														
N14.HOG0014586	OG0005836	n9	XP_030486759.1	CBDRx_g4647.t1_1														
N14.HOG0014587	OG0005837	n0	XP_030486881.1	CBDRx_g5136.t1_1														
N14.HOG0014588	OG0005838	n4	XP_030486886.1	CBDRx_g6923.t2_1, CBDRx_g6923.t1_1, CBDRx_g6276.t1_1														
N14.HOG0014589	OG0005838	n20	XP_030487730.1															
N14.HOG0014590	OG0005839	n5	XP_030486929.1	CBDRx_g5176.t1_1														
N14.HOG0014591	OG0005839	n12	XP_030486897.1	CBDRx_g5186.t1_1, CBDRx_g5186.t2_1														
N14.HOG0014592	OG0005840	n4		CBDRx_g5474.t1_1														
N14.HOG0014593	OG0005840	n7	XP_030490364.1, XP_030487005.1	CBDRx_g5623.t1_1														
N14.HOG0014594	OG0005841	n12	XP_030487062.1	CBDRx_g5866.t1_1														
N14.HOG0014595	OG0005841	n13	XP_030488596.1, XP_030488597.1	CBDRx_g6720.t1_1														
N14.HOG0014596	OG0005842	n5		CBDRx_g5235.t1_1														
N14.HOG0014597	OG0005843	n12	XP_030487097.1, XP_030487098.1	CBDRx_g8874.t1_1														
N14.HOG0014598	OG0005845	n8		CBDRx_g4831.t1_1														
N14.HOG0014599	OG0005845	n13		CBDRx_g4814.t1_1														
N14.HOG0014600	OG0005845	n22	XP_030487219.1, XP_030487188.1															
N14.HOG0014601	OG0005846	n18	XP_030487258.1	CBDRx_g6687.t2_1														
N14.HOG0014602	OG0005847	n6	XP_030487275.1	CBDRx_g8869.t1_1														
N14.HOG0014603	OG0005848	n5		CBDRx_g7011.t1_1														
N14.HOG0014604	OG0005848	n13	XP_030491305.1	CBDRx_g6492.t1_1														
N14.HOG0014605	OG0005848	n15	XP_030491306.1, XP_030487347.1															
N14.HOG0014606	OG0005849	n12	XP_030487496.1	CBDRx_g7806.t1_1														
N14.HOG0014607	OG0005850	n4		CBDRx_g5991.t1_1														
N14.HOG0014608	OG0005850	n18	XP_030487498.1, XP_030487499.1															
N14.HOG0014609	OG0005850	n20		CBDRx_g5990.t1_1														
N14.HOG0014610	OG0005850	n21		CBDRx_g5910.t1_1														
N14.HOG0014611	OG0005851	n6	XP_030487534.1	CBDRx_g918.t1_1														
N14.HOG0014612	OG0005852	n0	XP_030487541.1	CBDRx_g8583.t1_1														
N14.HOG0014613	OG0005853	n3		CBDRx_g8478.t3_1														
N14.HOG0014614	OG0005853	n10	XP_030487593.1	CBDRx_g8478.t2_1														
N14.HOG0014615	OG0005854	n3		CBDRx_g8521.t1_1														
N14.HOG0014616	OG0005854	n18	XP_030487601.1	CBDRx_g8521.t2_1														
N14.HOG0014617	OG0005855	n17	XP_030487659.1	CBDRx_g8942.t1_1														
N14.HOG0014618	OG0005856	n12	XP_030487684.1	CBDRx_g4840.t1_1														
N14.HOG0014619	OG0005857	n5	XP_030489298.1	CBDRx_g7670.t1_1														
N14.HOG0014620	OG0005857	n9	XP_030487849.1	CBDRx_g6571.t1_1														
N14.HOG0014621	OG0005857	n19	XP_030489297.1, XP_030487848.1															
N14.HOG0014622	OG0005858	n0	XP_030487957.1, XP_030487886.1, XP_030487888.1, XP_030487887.1	CBDRx_g6808.t1_1, CBDRx_g6795.t1_1														
N14.HOG0014623	OG0005859	n14	XP_030487899.1, XP_030487900.1, XP_030487898.1	CBDRx_g5611.t1_1														
N14.HOG0014624	OG0005859	n17	XP_030492298.1	CBDRx_g5625.t1_1														
N14.HOG0014625	OG0005860	n5	XP_030487917.1	CBDRx_g5663.t1_1														
N14.HOG0014626	OG0005860	n15	XP_030487998.1	CBDRx_g7574.t1_1														
N14.HOG0014627	OG0005861	n7	XP_030487946.1	CBDRx_g5240.t1_1														
N14.HOG0014628	OG0005861	n16		CBDRx_g5254.t1_1														
N14.HOG0014629	OG0005862	n10	XP_030488004.1															
N14.HOG0014630	OG0005863	n7		CBDRx_g6022.t1_1														
N14.HOG0014631	OG0005863	n10	XP_030488150.1, XP_030489428.1	CBDRx_g6471.t1_1														
N14.HOG0014632	OG0005864	n12	XP_030488153.1	CBDRx_g5410.t1_1														
N14.HOG0014633	OG0005864	n17	XP_030491971.1	CBDRx_g5419.t1_1														
N14.HOG0014634	OG0005865	n0	XP_030488194.1	CBDRx_g5767.t1_1														
N14.HOG0014635	OG0005866	n0	XP_030488241.1, XP_030488242.1, XP_030488243.1, XP_030488239.1, XP_030488240.1	CBDRx_g5821.t1_1														
N14.HOG0014636	OG0005867	n3	XP_030488274.1															
N14.HOG0014637	OG0005867	n15	XP_030488266.1	CBDRx_g1666.t1_1														
N14.HOG0014638	OG0005868	n15	XP_030488293.1	CBDRx_g1668.t1_1														
N14.HOG0014639	OG0005868	n19	XP_030488300.1															
N14.HOG0014640	OG0005869	n4		CBDRx_g9289.t1_1														
N14.HOG0014641	OG0005869	n11	XP_030488446.1	CBDRx_g9289.t2_1														
N14.HOG0014642	OG0005870	n0	XP_030488460.1, XP_030488462.1, XP_030488461.1	CBDRx_g9297.t1_1														
N14.HOG0014643	OG0005871	n7	XP_030488514.1, XP_030488506.1, XP_030488523.1, XP_030488532.1, XP_030488540.1	CBDRx_g1685.t1_1														
N14.HOG0014644	OG0005872	n2	XP_030488567.1, XP_030488568.1, XP_030488566.1, XP_030488569.1	CBDRx_g6809.t1_1														
N14.HOG0014645	OG0005873	n13	XP_030488632.1	CBDRx_g5116.t1_1														
N14.HOG0014646	OG0005874	n12		CBDRx_g6069.t1_1														
N14.HOG0014647	OG0005874	n16	XP_030488647.1															
N14.HOG0014648	OG0005875	n4	XP_030488707.1	CBDRx_g4924.t1_1, CBDRx_g4930.t1_1														
N14.HOG0014649	OG0005875	n21	XP_030488663.1															
N14.HOG0014650	OG0005876	n10		CBDRx_g5527.t1_1, CBDRx_g5449.t1_1														
N14.HOG0014651	OG0005876	n22	XP_030488685.1, XP_030490342.1															
N14.HOG0014652	OG0005877	n15	XP_030488821.1	CBDRx_g6987.t1_1														
N14.HOG0014653	OG0005877	n18	XP_030488709.1	CBDRx_g6118.t1_1														
N14.HOG0014654	OG0005877	n21		CBDRx_g6119.t1_1														
N14.HOG0014655	OG0005878	n11	XP_030488757.1	CBDRx_g6697.t1_1														
N14.HOG0014656	OG0005878	n19	XP_030492172.1	CBDRx_g6695.t1_1														
N14.HOG0014657	OG0005879	n16	XP_030491003.1	CBDRx_g7121.t1_1														
N14.HOG0014658	OG0005879	n17	XP_030488764.1	CBDRx_g7140.t1_1														
N14.HOG0014659	OG0005880	n5	XP_030488775.1															
N14.HOG0014660	OG0005880	n7	XP_030501632.1, XP_030501633.1	CBDRx_g19304.t1_1														
N14.HOG0014661	OG0005881	n8	XP_030488787.1, XP_030488786.1	CBDRx_g5654.t1_1														
N14.HOG0014662	OG0005882	n5	XP_030488830.1, XP_030488832.1	CBDRx_g7232.t1_1, CBDRx_g7246.t1_1, CBDRx_g7246.t2_1														
N14.HOG0014663	OG0005883	n6	XP_030488899.1															
N14.HOG0014664	OG0005883	n18	XP_030488898.1, XP_030488896.1, XP_030488897.1, XP_030488895.1, XP_030488894.1, XP_030488893.1															
N14.HOG0014665	OG0005884	n9	XP_030488928.1, XP_030488929.1															
N14.HOG0014666	OG0005884	n12	XP_030488927.1	CBDRx_g7317.t1_1														
N14.HOG0014667	OG0005885	n0	XP_030489134.1, XP_030488964.1, XP_030489135.1, XP_030488963.1	CBDRx_g7307.t1_1, CBDRx_g7370.t1_1														
N14.HOG0014668	OG0005886	n0	XP_030488976.1, XP_030488975.1, XP_030488974.1, XP_030488973.1, XP_030488977.1, XP_030488978.1	CBDRx_g6306.t1_1														
N14.HOG0014669	OG0005887	n0	XP_030488985.1	CBDRx_g6000.t1_1														
N14.HOG0014670	OG0005888	n7		CBDRx_g7525.t1_1														
N14.HOG0014671	OG0005888	n8		CBDRx_g7525.t2_1														
N14.HOG0014672	OG0005889	n6		CBDRx_g7484.t2_1														
N14.HOG0014673	OG0005889	n9		CBDRx_g7484.t1_1														
N14.HOG0014674	OG0005889	n12	XP_030490963.1	CBDRx_g7266.t1_1														
N14.HOG0014675	OG0005890	n5	XP_030489038.1, XP_030489039.1	CBDRx_g7417.t1_1														
N14.HOG0014676	OG0005891	n10		CBDRx_g7591.t1_1														
N14.HOG0014677	OG0005891	n11	XP_030489175.1, XP_030489174.1	CBDRx_g7591.t2_1														
N14.HOG0014678	OG0005892	n13	XP_030489230.1	CBDRx_g7617.t1_1														
N14.HOG0014679	OG0005893	n3		CBDRx_g4761.t1_1														
N14.HOG0014680	OG0005893	n17	XP_030489238.1															
N14.HOG0014681	OG0005894	n4	XP_030489266.1															
N14.HOG0014682	OG0005894	n7	XP_030489265.1															
N14.HOG0014683	OG0005895	n6	XP_030489313.1	CBDRx_g7715.t1_1														
N14.HOG0014684	OG0005896	n8		CBDRx_g5004.t1_1														
N14.HOG0014685	OG0005896	n16	XP_030489436.1															
N14.HOG0014686	OG0005896	n20	XP_030489351.1	CBDRx_g4999.t1_1														
N14.HOG0014687	OG0005897	n9	XP_030489447.1	CBDRx_g5752.t1_1														
N14.HOG0014688	OG0005898	n5	XP_030489483.1	CBDRx_g4922.t1_1														
N14.HOG0014689	OG0005898	n10	XP_030489484.1, XP_030490527.1															
N14.HOG0014690	OG0005898	n18		CBDRx_g4932.t1_1														
N14.HOG0014691	OG0005899	n11	XP_030489565.1, XP_030489563.1, XP_030489564.1															
N14.HOG0014692	OG0005900	n4		CBDRx_g7904.t1_1														
N14.HOG0014693	OG0005900	n8	XP_030489597.1	CBDRx_g7904.t2_1														
N14.HOG0014694	OG0005901	n13	XP_030489601.1, XP_030489602.1, XP_030489598.1, XP_030489600.1	CBDRx_g7906.t1_1														
N14.HOG0014695	OG0005902	n7	XP_030489753.1	CBDRx_g7988.t1_1														
N14.HOG0014696	OG0005902	n16	XP_030489752.1															
N14.HOG0014697	OG0005903	n5	XP_030489780.1, XP_030489781.1, XP_030489779.1	CBDRx_g7611.t1_1														
N14.HOG0014698	OG0005903	n22	XP_030489778.1															
N14.HOG0014699	OG0005904	n7	XP_030489793.1, XP_030489792.1															
N14.HOG0014700	OG0005905	n14	XP_030489840.1	CBDRx_g5338.t1_1														
N14.HOG0014701	OG0005906	n13	XP_030490049.1, XP_030490048.1															
N14.HOG0014702	OG0005906	n16		CBDRx_g8150.t1_1														
N14.HOG0014703	OG0005907	n0	XP_030490110.1, XP_030490111.1, XP_030492365.1, XP_030492364.1	CBDRx_g4708.t1_1, CBDRx_g4719.t1_1														
N14.HOG0014704	OG0005908	n14	XP_030490134.1	CBDRx_g4615.t1_1														
N14.HOG0014705	OG0005909	n7	XP_030490141.1	CBDRx_g4602.t1_1														
N14.HOG0014706	OG0005909	n10	XP_030490143.1, XP_030490142.1	CBDRx_g4604.t1_1														
N14.HOG0014707	OG0005910	n15	XP_030490219.1, XP_030490220.1	CBDRx_g8275.t1_1														
N14.HOG0014708	OG0005911	n2	XP_030490228.1	CBDRx_g5453.t1_1														
N14.HOG0014709	OG0005911	n13	XP_030490329.1	CBDRx_g5523.t1_1														
N14.HOG0014710	OG0005912	n7		CBDRx_g5422.t2_1, CBDRx_g5422.t1_1														
N14.HOG0014711	OG0005912	n15		CBDRx_g5424.t1_1														
N14.HOG0014712	OG0005913	n9		CBDRx_g6353.t1_1														
N14.HOG0014713	OG0005913	n12		CBDRx_g5694.t2_1														
N14.HOG0014714	OG0005913	n18	XP_030490278.1	CBDRx_g5694.t1_1														
N14.HOG0014715	OG0005914	n5	XP_030490288.1	CBDRx_g8297.t1_1														
N14.HOG0014716	OG0005914	n22	XP_030490287.1															
N14.HOG0014717	OG0005915	n13	XP_030490301.1, XP_030490299.1, XP_030490300.1	CBDRx_g8302.t1_1, CBDRx_g8302.t2_1														
N14.HOG0014718	OG0005916	n5	XP_030490312.1	CBDRx_g5477.t1_1														
N14.HOG0014719	OG0005917	n9	XP_030490375.1	CBDRx_g4951.t1_1														
N14.HOG0014720	OG0005917	n15	XP_030491735.1	CBDRx_g4947.t1_1														
N14.HOG0014721	OG0005918	n9	XP_030490430.1	CBDRx_g8348.t1_1														
N14.HOG0014722	OG0005918	n19	XP_030490431.1															
N14.HOG0014723	OG0005919	n14	XP_030490455.1, XP_030490454.1	CBDRx_g5204.t1_1														
N14.HOG0014724	OG0005919	n17	XP_030491364.1	CBDRx_g5220.t1_1														
N14.HOG0014725	OG0005919	n19	XP_030490453.1, XP_030491363.1															
N14.HOG0014726	OG0005920	n17		CBDRx_g8370.t1_1														
N14.HOG0014727	OG0005920	n19	XP_030490465.1															
N14.HOG0014728	OG0005920	n21	XP_030490464.1															
N14.HOG0014729	OG0005921	n0	XP_030490540.1	CBDRx_g6625.t1_1														
N14.HOG0014730	OG0005922	n7	XP_030490559.1, XP_030490558.1, XP_030490556.1	CBDRx_g8410.t1_1														
N14.HOG0014731	OG0005923	n6	XP_030490575.1	CBDRx_g5083.t1_1														
N14.HOG0014732	OG0005924	n10	XP_030490630.1	CBDRx_g5978.t1_1														
N14.HOG0014733	OG0005925	n6	XP_030490755.1	CBDRx_g6214.t1_1														
N14.HOG0014734	OG0005925	n10	XP_030490668.1	CBDRx_g6016.t1_1														
N14.HOG0014735	OG0005926	n1	XP_030490863.1															
N14.HOG0014736	OG0005927	n11	XP_030490890.1	CBDRx_g6111.t1_1														
N14.HOG0014737	OG0005927	n12	XP_030490897.1, XP_030490896.1	CBDRx_g7094.t1_1														
N14.HOG0014738	OG0005928	n13	XP_030490898.1	CBDRx_g1912.t1_1														
N14.HOG0014739	OG0005929	n12	XP_030490920.1	CBDRx_g8598.t1_1														
N14.HOG0014740	OG0005931	n3	XP_030491006.1, XP_030491005.1	CBDRx_g4449.t1_1														
N14.HOG0014741	OG0005932	n5	XP_030491033.1	CBDRx_g5404.t1_1														
N14.HOG0014742	OG0005932	n18	XP_030491032.1															
N14.HOG0014743	OG0005933	n10		CBDRx_g8666.t1_1														
N14.HOG0014744	OG0005934	n12	XP_030491078.1	CBDRx_g7345.t1_1														
N14.HOG0014745	OG0005934	n15	XP_030491079.1															
N14.HOG0014746	OG0005935	n7	XP_030491161.1, XP_030491162.1, XP_030491163.1, XP_030491164.1, XP_030491158.1, XP_030491159.1	CBDRx_g8742.t1_1														
N14.HOG0014747	OG0005936	n19	XP_030491412.1	CBDRx_g7124.t1_1														
N14.HOG0014748	OG0005936	n21	XP_030491251.1	CBDRx_g7137.t1_1														
N14.HOG0014749	OG0005937	n20		CBDRx_g8819.t2_1, CBDRx_g8819.t1_1														
N14.HOG0014750	OG0005938	n6	XP_030491312.1, XP_030491313.1															
N14.HOG0014751	OG0005938	n13		CBDRx_g8841.t1_1														
N14.HOG0014752	OG0005939	n0	XP_030491418.1, XP_030491419.1	CBDRx_g8756.t1_1														
N14.HOG0014753	OG0005940	n4	XP_030491486.1	CBDRx_g5360.t1_1														
N14.HOG0014754	OG0005940	n16	XP_030491726.1	CBDRx_g5369.t1_1														
N14.HOG0014755	OG0005941	n15	XP_030491502.1	CBDRx_g8960.t1_1														
N14.HOG0014756	OG0005942	n0	XP_030491665.1, XP_030491666.1, XP_030491667.1, XP_030491660.1, XP_030491659.1, XP_030491664.1, XP_030491663.1, XP_030491662.1	CBDRx_g9069.t1_1														
N14.HOG0014757	OG0005943	n9	XP_030491724.1, XP_030491710.1, XP_030491701.1, XP_030491718.1	CBDRx_g2009.t1_1														
N14.HOG0014758	OG0005944	n15	XP_030491789.1	CBDRx_g9156.t2_1														
N14.HOG0014759	OG0005944	n17		CBDRx_g9156.t1_1														
N14.HOG0014760	OG0005945	n5	XP_030491827.1	CBDRx_g9320.t1_1														
N14.HOG0014761	OG0005946	n9		CBDRx_g9345.t1_1														
N14.HOG0014762	OG0005947	n11	XP_030491854.1	CBDRx_g9347.t1_1														
N14.HOG0014763	OG0005948	n0	XP_030492006.1, XP_030492007.1, XP_030492005.1	CBDRx_g9447.t1_1														
N14.HOG0014764	OG0005949	n15	XP_030492019.1, XP_030492017.1, XP_030492018.1	CBDRx_g9456.t1_1														
N14.HOG0014765	OG0005950	n9	XP_030492078.1	CBDRx_g2035.t1_1														
N14.HOG0014766	OG0005950	n20	XP_030492070.1															
N14.HOG0014767	OG0005951	n7	XP_030492120.1, XP_030492119.1	CBDRx_g8596.t1_1														
N14.HOG0014768	OG0005952	n2	XP_030492358.1, XP_030492359.1	CBDRx_g5594.t1_1														
N14.HOG0014769	OG0005953	n5	XP_030492402.1															
N14.HOG0014770	OG0005953	n13	XP_030492399.1, XP_030492400.1, XP_030492401.1															
N14.HOG0014771	OG0005953	n18		CBDRx_g6603.t1_1														
N14.HOG0014772	OG0005954	n0	XP_030492548.1, XP_030492549.1, XP_030492544.1, XP_030492543.1, XP_030492546.1, XP_030492545.1	CBDRx_g10605.t1_1														
N14.HOG0014773	OG0005955	n4	XP_030494524.1, XP_030492699.1	CBDRx_g12696.t1_1														
N14.HOG0014774	OG0005955	n16		CBDRx_g12711.t1_1														
N14.HOG0014775	OG0005956	n9	XP_030492703.1															
N14.HOG0014776	OG0005956	n17		CBDRx_g12801.t1_1														
N14.HOG0014777	OG0005957	n10	XP_030492742.1, XP_030492743.1, XP_030492744.1	CBDRx_g11188.t1_1														
N14.HOG0014778	OG0005958	n6		CBDRx_g9747.t1_1														
N14.HOG0014779	OG0005958	n12	XP_030492854.1	CBDRx_g9747.t2_1														
N14.HOG0014780	OG0005959	n5	XP_030494003.1	CBDRx_g12390.t1_1														
N14.HOG0014781	OG0005959	n12		CBDRx_g12429.t1_1														
N14.HOG0014782	OG0005959	n16	XP_030492892.1															
N14.HOG0014783	OG0005961	n13	XP_030493148.1	CBDRx_g10121.t1_1														
N14.HOG0014784	OG0005962	n5	XP_030493169.1, XP_030493170.1															
N14.HOG0014785	OG0005962	n20		CBDRx_g9836.t1_1														
N14.HOG0014786	OG0005963	n10	XP_030493181.1	CBDRx_g9846.t1_1														
N14.HOG0014787	OG0005964	n4	XP_030493252.1	CBDRx_g10046.t1_1														
N14.HOG0014788	OG0005965	n9		CBDRx_g12723.t1_1, CBDRx_g12718.t1_1														
N14.HOG0014789	OG0005965	n22	XP_030493262.1, XP_030493271.1															
N14.HOG0014790	OG0005966	n14	XP_030495471.1	CBDRx_g9570.t1_1														
N14.HOG0014791	OG0005966	n16	XP_030493285.1	CBDRx_g9564.t1_1														
N14.HOG0014792	OG0005967	n12		CBDRx_g12635.t1_1														
N14.HOG0014793	OG0005967	n13		CBDRx_g12660.t1_1														
N14.HOG0014794	OG0005968	n15	XP_030493412.1	CBDRx_g9905.t1_1														
N14.HOG0014795	OG0005969	n4	XP_030493681.1, XP_030493682.1	CBDRx_g12345.t1_1														
N14.HOG0014796	OG0005969	n14	XP_030493449.1, XP_030493448.1	CBDRx_g12311.t1_1														
N14.HOG0014797	OG0005971	n5	XP_030493568.1	CBDRx_g12784.t1_1														
N14.HOG0014798	OG0005971	n16	XP_030494171.1, XP_030493569.1, XP_030494170.1	CBDRx_g12753.t1_1														
N14.HOG0014799	OG0005972	n6	XP_030493685.1	CBDRx_g12433.t1_1														
N14.HOG0014800	OG0005973	n7		CBDRx_g1972.t2_1														
N14.HOG0014801	OG0005973	n10		CBDRx_g1972.t1_1														
N14.HOG0014802	OG0005974	n12	XP_030493861.1	CBDRx_g9728.t1_1														
N14.HOG0014803	OG0005974	n16	XP_030493863.1, XP_030493865.1, XP_030493862.1															
N14.HOG0014804	OG0005975	n9		CBDRx_g2258.t2_1														
N14.HOG0014805	OG0005975	n19		CBDRx_g2258.t1_1														
N14.HOG0014806	OG0005976	n9	XP_030493891.1															
N14.HOG0014807	OG0005976	n12	XP_030493892.1	CBDRx_g10149.t1_1														
N14.HOG0014808	OG0005976	n18		CBDRx_g1250.t1_1														
N14.HOG0014809	OG0005977	n4		CBDRx_g11837.t2_1														
N14.HOG0014810	OG0005977	n12	XP_030493896.1, XP_030493895.1	CBDRx_g11837.t1_1														
N14.HOG0014811	OG0005978	n4	XP_030495738.1, XP_030495737.1	CBDRx_g12369.t1_1														
N14.HOG0014812	OG0005978	n16	XP_030493978.1	CBDRx_g12263.t1_1														
N14.HOG0014813	OG0005979	n7	XP_030493994.1															
N14.HOG0014814	OG0005979	n14	XP_030493992.1, XP_030493993.1	CBDRx_g12400.t1_1														
N14.HOG0014815	OG0005980	n6	XP_030494001.1	CBDRx_g12391.t1_1														
N14.HOG0014816	OG0005980	n14	XP_030495832.1	CBDRx_g12428.t1_1														
N14.HOG0014817	OG0005981	n5	XP_030494088.1															
N14.HOG0014818	OG0005981	n9		CBDRx_g11804.t1_1														
N14.HOG0014819	OG0005981	n15		CBDRx_g11804.t2_1														
N14.HOG0014820	OG0005982	n10		CBDRx_g10164.t1_1														
N14.HOG0014821	OG0005982	n11		CBDRx_g10081.t1_1														
N14.HOG0014822	OG0005982	n14	XP_030495661.1															
N14.HOG0014823	OG0005982	n17	XP_030494105.1															
